Cluster ID,Link Score,source file,name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
731,0.67448306,0,moody's corporation,"newyork,ny,unitedstates",united states,,,, 1909 ," 13,460",robert scott fauber,62580000000,,financials,financial data & stock exchanges,,,,,,,,,
797,0.6744825,0,uber technologies inc,"sanfrancisco,ca,unitedstates",united states,,,, march 2009," 29,300",dara khosrowshahi,62660000000,,technology,softwareapplication,,,,,,,,,
839,0.6744772,0,sea limited,"singapore,singapore",singapore,,,,," 29,800",xiaodong li,62660000000,,communication services,electronic gaming & multimedia,,,,,,,,,
510,0.67448384,0,paychex inc,"rochester,ny,unitedstates",united states,,,, 1971," 15,000",martin mucci,49230000000,,industrials,staffing & employment services,,,,,,,,,
683,0.67448324,0,centene corporation,"st.louis,mo,unitedstates",united states,,,, 1984," 72,500",sarah m london,49320000000,,healthcare,healthcare plans,,,,,,,,,
864,0.67447484,0,the kraft heinz company,"pittsburgh,pa,unitedstates",united states,,,," july 2, 2015"," 36,000",miguel patricio,49420000000,,consumer staples,packaged foods,,,,,,,,,
178,0.67448455,0,roper technologies inc,"sarasota,fl,unitedstates",united states,,,, 1890," 19,300",laurence neil hunn,49660000000,,industrials,specialty industrial machinery,,,,,,,,,
281,0.6744843,0,mercadolibre inc,"buenosaires,argentina",argentina,,,," august 2, 1999"," 29,957",marcos eduardo galperan,49830000000,,consumer discretionary,internet retail,,,,,,,,,
455,0.67448395,0,illumina inc,"sandiego,ca,unitedstates",united states,,,, 1998," 9,800",francis a desouza,49910000000,,healthcare,diagnostics & research,,,,,,,,,
539,0.6744838,0,safran sa,"paris,france",france,,,,," 77,008",olivier andries,50020000000,,industrials,aerospace & defense,,,,,,,,,
454,0.67448395,0,synopsys inc,"mountainview,ca,unitedstates",united states,,,," 1986 in research triangle park, north carolina."," 16,361",aart j de geus,50180000000,,technology,softwareinfrastructure,,,,,,,,,
869,0.67447406,0,novatek pjsc,"tarko-sale,russia",russia,,,,,,leonid viktorovich mikhelson,50190000000,,energy,oil & gas e&p,,,,,,,,,
585,0.67448366,0,ecolab inc,"saintpaul,mn,unitedstates",united states,,,, 1923 ," 47,000",christophe beck,50290000000,,basic materials,specialty chemicals,,,,,,,,,
177,0.67448455,0,china tourism group duty free corp ltd,"beijing,china",china,,,,," 14,217",,50460000000,,consumer discretionary,travel services,,,,,,,,,
915,0.6744698,0,hon hai precision industry co ltd,"newtaipeicity,taiwan",taiwan,,,,,,,50750000000,,technology,electronic components,,,,,,,,,
716,0.6744831,0,fortescue metals group limited,"eastperth,wa,australia",australia,,,, 2003," 10,232",elizabeth anne gaines ca,50760000000,,basic materials,other industrial metals & mining,,,,,,,,,
280,0.6744843,0,american electric power company inc,"columbus,oh,unitedstates",united states,,,, 1906," 16,688",nicholas k akins,50950000000,,utilities,utilitiesregulated electric,,,,,,,,,
932,0.6744672,0,archer-daniels-midland company,"chicago,il,unitedstates",united states,,,," minneapolis, minnesota, u.s.1902"," 39,218",juan ricardo luciano,51030000000,,consumer staples,farm products,,,,,,,,,
945,0.6744651,0,general accident plc,,united kingdom,,,,,,,51430000000,,financials,insuranceproperty & casualty,,,,,,,,,
,,0,agribank fcb,"saintpaul,mn,unitedstates",united states,,,,,,,51490000000,,financials,credit services,,,,,,,,,
105,0.67448467,0,l3harris technologies inc,"melbourne,fl,unitedstates",united states,,,," june 29, 2019"," 47,000",christopher e kubasik cpa cpa,51510000000,,industrials,aerospace & defense,,,,,,,,,
774,0.6744828,0,toyota motor corporation,"toyota,japan",japan,,,," august 28, 1937"," 371,365",akio toyoda,51550000000,,consumer discretionary,auto manufacturers,,,,,,,,,
662,0.67448336,0,denso corp,"kariya,japan",japan,,,,," 168,391",koji arima,51580000000,,consumer discretionary,auto parts,,,,,,,,,
782,0.67448276,0,bce inc,"verdun,qc,canada",canada,,,, 1983," 49,781",mirko bibic,51710000000,,communication services,telecom services,,,,,,,,,
315,0.67448425,0,stellantis nv,"amsterdam,netherlands",netherlands,,,,," 281,595",carlos tavares,51800000000,,consumer discretionary,auto manufacturers,,,,,,,,,
781,0.67448276,0,eni spa,"rome,rm,italy",italy,,,, 10 february 1953," 31,495",claudio descalzi,52000000000,,energy,oil & gas integrated,,,,,,,,,
880,0.6744731,0,itochu corp,"tokyo,japan",japan,,,,," 125,944",masahiro okafuji,52190000000,,industrials,conglomerates,,,,,,,,,
892,0.67447203,0,xilinx inc,"sanjose,ca,unitedstates",united states,,,, 1984," 4,890",victor peng,52190000000,,technology,semiconductors,,,,,,,,,
137,0.6744846,0,nxp semiconductors nv,"eindhoven,netherlands",netherlands,,,, established in 2006," 31,000",kurt sievers,52280000000,,technology,semiconductors,,,,,,,,,
332,0.6744842,0,fast retailing co ltd,"yamaguchi,japan",japan,,,,," 55,589",tadashi yanai,52290000000,,consumer discretionary,apparel retail,,,,,,,,,
888,0.67447233,0,liberty bancshares inc oh,"ada,oh,unitedstates",united states,,,,,,ronald l zimmerly jr,52300000000,,financials,banks,,,,,,,,,
331,0.6744842,0,occidental petroleum corporation,"houston,tx,unitedstates",united states,,,, june 1909," 11,678",vicki a hollub,52300000000,,energy,oil & gas e&p,,,,,,,,,
50,0.67448515,0,sempra energy,"sandiego,ca,unitedstates",united states,,,, 1998," 15,390",jeffrey walker martin,52470000000,,utilities,utilitiesdiversified,,,,,,,,,
670,0.6744833,0,basf se,"ludwigshafenamrhein,germany",germany,,,,," 108,718",martin brudermuller,52760000000,,basic materials,chemicals,,,,,,,,,
453,0.67448395,0,thomson reuters corporation,"toronto,on,canada",canada,,,,," 24,400",stephen john hasker bcom mba,53300000000,,industrials,consulting services,,,,,,,,,
279,0.6744843,0,london stock exchange group plc,"london,unitedkingdom",united kingdom,,,, 23 june 2007," 24,158",david a schwimmer,53330000000,,financials,financial data & stock exchanges,,,,,,,,,
737,0.674483,0,lonza group ltd,"basel,switzerland",switzerland,,,,," 16,218",,53760000000,,healthcare,diagnostics & research,,,,,,,,,
452,0.67448395,0,ferrari nv,"maranello,mo,italy",italy,,,, 13 september 1939," 4,609",benedetto vigna,53780000000,,consumer discretionary,auto manufacturers,,,,,,,,,
702,0.6744832,0,snap inc,"santamonica,ca,unitedstates",united states,,,," september 16, 2011"," 5,661",evan spiegel,53860000000,,communication services,internet content & information,,,,,,,,,
451,0.67448395,0,fortinet inc,"sunnyvale,ca,unitedstates",united states,,,, 2000," 10,195",ken xie,53860000000,,technology,softwareinfrastructure,,,,,,,,,
469,0.6744839,0,dollar general corporation,"goodlettsville,tn,unitedstates",united states,,,, october 1939," 163,000",todd j vasos,54300000000,,consumer staples,discount stores,,,,,,,,,
63,0.6744848,0,american international group inc,"newyork,ny,unitedstates",united states,,,," december 19, 1919"," 36,600",peter salvatore zaffino,54310000000,,financials,insurancediversified,,,,,,,,,
357,0.67448413,0,marathon petroleum corporation,"findlay,oh,unitedstates",united states,,,," november 9, 2009"," 17,700",michael j hennigan,54540000000,,energy,oil & gas refining & marketing,,,,,,,,,
203,0.6744845,0,canadian pacific railway limited,"calgary,ab,canada",canada,,,, 16 february 1881," 11,834",keith e creel,54590000000,,industrials,railroads,,,,,,,,,
608,0.67448354,0,ambev sa,"saopaulo,sp,brazil",brazil,,,,," 53,000",jean jereissati neto,54690000000,,consumer staples,beveragesbrewers,,,,,,,,,
385,0.6744841,0,heineken nv,"amsterdam,netherlands",netherlands,,,,," 81,070",rudolf gijsbert servaas van den brink,54870000000,,consumer staples,beveragesbrewers,,,,,,,,,
650,0.6744834,0,softbank group corp,"tokyo,japan",japan,,,,," 58,786",masayoshi son,54930000000,,communication services,telecom services,,,,,,,,,
949,0.6744643,0,ergo science corp,"northandover,ma,unitedstates",united states,,,,,,,55230000000,,industrials,staffing & employment services,,,,,,,,,
261,0.6744844,0,keurig pepper inc,"burlington,ma,unitedstates",united states,,,, 1981," 27,500",robert j gamgort,55280000000,,consumer staples,beveragesnon-alcoholic,,,,,,,,,
202,0.6744845,0,chugai pharmaceutical co ltd,"tokyo,japan",japan,,,,," 7,664",osamu okuda,55310000000,,healthcare,drug manufacturersgeneral,,,,,,,,,
736,0.674483,0,daikin industriesltd,"osaka,japan",japan,,,,," 84,870",masanori togawa,55580000000,,industrials,building products & equipment,,,,,,,,,
260,0.6744844,0,national grid plc,"london,unitedkingdom",united kingdom,,,, 1990," 23,683",,55880000000,,utilities,utilitiesdiversified,,,,,,,,,
551,0.6744837,0,zijin mining group co ltd,"longyan,china",china,,,,," 43,876",,43930000000,,basic materials,gold,,,,,,,,,
715,0.6744831,0,wipro limited,"bengaluru,india",india,,,, 29 december 1945," 220,000",thierry delaporte,43980000000,,technology,information technology services,,,,,,,,,
259,0.6744844,0,samsung biologics coltd,"incheon,southkorea",south korea,,,,," 3,247",john chongbo rim,44010000000,,healthcare,biotechnology,,,,,,,,,
62,0.6744848,0,sumitomo mitsui financial group inc,"tokyo,japan",japan,,,," june 6, 1996"," 86,800",jun ohta,44060000000,,financials,banks,,,,,,,,,
104,0.67448467,0,chipotle mexican grill inc,"newportbeach,ca,unitedstates",united states,,,," july 13, 1993"," 97,660",brian r niccol,44110000000,,consumer discretionary,restaurants,,,,,,,,,
817,0.674481,0,cadence design systeinc,"sanjose,ca,unitedstates",united states,,,, 1988," 9,300",anirudh devgan phd,44230000000,,technology,softwareapplication,,,,,,,,,
730,0.67448306,0,cintas corporation,"cincinnati,oh,unitedstates",united states,,,, 1929," 40,000",todd m schneider,44320000000,,industrials,specialty business services,,,,,,,,,
773,0.6744828,0,iqvia holdings inc,"durham,nc,unitedstates",united states,,,, 1982," 79,000",ari bousbib,44320000000,,healthcare,diagnostics & research,,,,,,,,,
450,0.67448395,0,autozone inc,"memphis,tn,unitedstates",united states,,,," july 4, 1979"," 65,100",william c rhodes iii,44390000000,,consumer discretionary,specialty retail,,,,,,,,,
239,0.67448443,0,te connectivity ltd,"schaffhausen,switzerland",switzerland,,,, 2007," 85,000",terrence r curtin cpa,44780000000,,technology,electronic components,,,,,,,,,
238,0.67448443,0,intesa sanpaolo spa,"turin,to,italy",italy,,,,," 78,000",carlo messina,44950000000,,financials,banks,,,,,,,,,
,,0,pjsc lukoil,"moscow,russia",russia,,,,," 101,374",vagit yusufovich alekperov,44960000000,,energy,oil & gas integrated,,,,,,,,,
933,0.6744671,0,saudi arabian mining company,"riyadh,saudiarabia",saudi arabia,,,,,,robert g wilt,45000000000,,basic materials,other industrial metals & mining,,,,,,,,,
,,0,mitsui & co ltd,"tokyo,japan",japan,,,,," 44,509",kenichi hori,45090000000,,energy,oil & gas e&p,,,,,,,,,
509,0.67448384,0,datadog inc,"newyork,ny,unitedstates",united states,,,, 2010," 3,200",olivier pomel,45130000000,,technology,softwareapplication,,,,,,,,,
136,0.6744846,0,constellation brands inc,"victor,ny,unitedstates",united states,,,, 1945," 9,300",william a newlands,45210000000,,consumer staples,beverageswineries & distilleries,,,,,,,,,
701,0.6744832,0,infineon technologies ag,"munich,germany",germany,,,,," 50,280",reinhard ploss,45350000000,,technology,semiconductors,,,,,,,,,
103,0.67448467,0,the travelers companies inc,"newyork,ny,unitedstates",united states,,,, 1853," 30,184",alan david schnitzer,45560000000,,financials,insuranceproperty & casualty,,,,,,,,,
175,0.67448455,0,idexx laboratories inc,"westbrook,me,unitedstates",united states,,,, 1983," 10,350",jonathan j mazelsky,45640000000,,healthcare,diagnostics & research,,,,,,,,,
620,0.6744835,0,vodafone group plc,"newbury,unitedkingdom",united kingdom,,,, 16 september 1991," 105,000",nicholas jonathan read,45740000000,,communication services,telecom services,,,,,,,,,
927,0.6744678,0,vanjia corp,"houston,tx,unitedstates",united states,,,,,,su hua tian,45740000000,,consumer discretionary,residential construction,,,,,,,,,
661,0.67448336,0,amphenol corporation,"wallingford,ct,unitedstates",united states,,,, 1932," 90,000",richard adam norwitt,45770000000,,technology,electronic components,,,,,,,,,
49,0.67448515,0,the hershey company,"hershey,pa,unitedstates",united states,,,," february 8, 1894"," 16,620",michele gross buck,45830000000,,consumer staples,confectioners,,,,,,,,,
384,0.6744841,0,takeda pharmaceutical company limited,"tokyo,japan",japan,,,," doshomachi, osaka, japan june 12, 1781"," 47,099",christophe weber,45890000000,,healthcare,drug manufacturersspecialty & generic,,,,,,,,,
649,0.6744834,0,baidu inc,"beijing,china",china,,,," january 1, 2000"," 45,500",yanhong li,45980000000,,communication services,internet content & information,,,,,,,,,
669,0.6744833,0,sika ag,"baar,switzerland",switzerland,,,,," 26,272",,46010000000,,basic materials,specialty chemicals,,,,,,,,,
538,0.6744838,0,adidas ag,"herzogenaurach,germany",germany,,,,," 53,870",kasper bo rorsted,46130000000,,consumer discretionary,footwear & accessories,,,,,,,,,
660,0.67448336,0,nidec corp,"kyoto,japan",japan,,,,, 758,jun seki,46330000000,,industrials,specialty industrial machinery,,,,,,,,,
201,0.6744845,0,banco bradesco sa,"osasco,sp,brazil",brazil,,,," march 10, 1943"," 85,264",octavio de lazari jr junior,46710000000,,financials,banks,,,,,,,,,
584,0.67448366,0,dexcom inc,"sandiego,ca,unitedstates",united states,,,, 1999," 6,300",kevin ronald sayer,46860000000,,healthcare,diagnostics & research,,,,,,,,,
767,0.6744829,0,nucor corporation,"charlotte,nc,unitedstates",united states,,,,," 28,800",leon j topalian,46860000000,,basic materials,steel,,,,,,,,,
200,0.6744845,0,cognizant technology solutions corporation,"teaneck,nj,unitedstates",united states,,,, 26 january 1994," 330,600",brian humphries,47070000000,,technology,information technology services,,,,,,,,,
921,0.6744683,0,open joint stock company omz,"moscow,russia",russia,,,,,,igor y zhilkin,47150000000,,industrials,specialty industrial machinery,,,,,,,,,
135,0.6744846,0,prudential financial inc,"newark,nj,unitedstates",united states,,,, 1875," 40,916",charles frederick lowrey jr,47170000000,,financials,insurancelife,,,,,,,,,
449,0.67448395,0,autodesk inc,"sanrafael,ca,unitedstates",united states,,,," january 30, 1982"," 12,600",andrew anagnost,47690000000,,technology,softwareapplication,,,,,,,,,
508,0.67448384,0,naspers ltd,"capetown,southafrica",south africa,,,,," 28,445",bob van dijk,47730000000,,communication services,internet content & information,,,,,,,,,
583,0.67448366,0,crowdstrike holdings inc,"sunnyvale,ca,unitedstates",united states,,,, 2011," 4,965",george r kurtz,47890000000,,technology,softwareinfrastructure,,,,,,,,,
468,0.6744839,0,grupo mexico sab de cv,"mexicocity,df,mexico",mexico,,,,," 29,707",,48000000000,,basic materials,other industrial metals & mining,,,,,,,,,
174,0.67448455,0,o'reilly automotive inc,"springfield,mo,unitedstates",united states,,,," december 2, 1957"," 82,852",gregory d johnson,48140000000,,consumer discretionary,specialty retail,,,,,,,,,
537,0.6744838,0,johnson controls international plc,"cork,ireland",ireland,,,, 1885," 101,000",george r oliver,48150000000,,industrials,engineering & construction,,,,,,,,,
582,0.67448366,0,vmware inc,"paloalto,ca,unitedstates",united states,,,," february 10, 1998"," 34,000",rangarajan raghuram,48170000000,,technology,softwareinfrastructure,,,,,,,,,
258,0.6744844,0,suncor energy inc,"calgary,ab,canada",canada,,,," montreal, quebec, canada in 1919"," 16,922",mark s little,48270000000,,energy,oil & gas integrated,,,,,,,,,
659,0.67448336,0,mckesson corporation,"irving,tx,unitedstates",united states,,,," new york city, united states1833"," 59,000",brian s tyler phd,48460000000,,healthcare,medical distribution,,,,,,,,,
936,0.67446685,0,rosneft oil co pjsc,"moscow,russia",russia,,,,,,igor ivanovich sechin,48500000000,,energy,oil & gas integrated,,,,,,,,,
780,0.67448276,0,dow inc,"midland,mi,unitedstates",united states,,,," april 1, 2019"," 35,700",james r fitterling,48500000000,,basic materials,chemicals,,,,,,,,,
134,0.6744846,0,lululemon athletica inc,"vancouver,bc,canada",canada,,,, 1998," 25,000",calvin r mcdonald,48520000000,,consumer discretionary,apparel retail,,,,,,,,,
448,0.67448395,0,mediatek inc,"hsinchucity,taiwan",taiwan,,,,,,lih shyng tsai phd,48740000000,,technology,semiconductors,,,,,,,,,
48,0.67448515,0,scentre group,"sydney,nsw,australia",australia,,,, 2014," 2,780",peter kenneth allen,48830000000,,real estate,reitretail,,,,,,,,,
507,0.67448384,0,hitachi ltd,"tokyo,japan",japan,,,,," 350,864",toshiaki higashihara,48920000000,,industrials,conglomerates,,,,,,,,,
467,0.6744839,0,wanhua chemical group co ltd,"yantai,china",china,,,,," 19,692",,39730000000,,basic materials,chemicals,,,,,,,,,
772,0.6744828,0,united overseas bank ltd,"singapore,singapore",singapore,,,,," 24,346",ee cheong wee bsc ma,39730000000,,financials,banks,,,,,,,,,
314,0.67448425,0,xcel energy inc,"minneapolis,mn,unitedstates",united states,,,, 1909," 11,321",robert c frenzel,39760000000,,utilities,utilitiesregulated electric,,,,,,,,,
383,0.6744841,0,welltower inc,"toledo,oh,unitedstates",united states,,,, 1970, 464,shankh s mitra,39960000000,,real estate,reithealthcare facilities,,,,,,,,,
700,0.6744832,0,msci inc,"newyork,ny,unitedstates",united states,,,, 1968," 4,303",henry a fernandez,39970000000,,financials,financial data & stock exchanges,,,,,,,,,
900,0.67447156,0,boc hong kong holdings ltd,"central,hongkong",hong kong,,,,," 14,462",yu sun,39990000000,,financials,banks,,,,,,,,,
771,0.6744828,0,baxter international inc,"deerfield,il,unitedstates",united states,,,, 1931," 60,000",jose e almeida,40130000000,,healthcare,medical instruments & supplies,,,,,,,,,
406,0.674484,0,citic securities company ltd,"shenzhen,china",china,,,,," 11,380",,40170000000,,financials,capital markets,,,,,,,,,
236,0.67448443,0,global payments inc,"atlanta,ga,unitedstates",united states,,,, 2000," 25,000",jeffrey s sloan jd,40350000000,,industrials,specialty business services,,,,,,,,,
133,0.6744846,0,agilent technologies inc,"santaclara,ca,unitedstates",united states,,,, 1999," 17,200",michael r mcmullen,40490000000,,healthcare,diagnostics & research,,,,,,,,,
79,0.6744847,0,walgreens boots alliance inc,"deerfield,il,unitedstates",united states,,,," december 31, 2014"," 202,000",rosalind gates brewer,40550000000,,healthcare,pharmaceutical retailers,,,,,,,,,
405,0.674484,0,digital realty trust inc,"sanfrancisco,ca,unitedstates",united states,,,, 2004," 3,030",arthur william stein,40640000000,,real estate,reitoffice,,,,,,,,,
