name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
go1,,australia,,,,2015,,,,,,internet software & services,,,,,,,,,
formlabs,,united states,,,,2011,,,,,,hardware,,,,,,,,,
bezero,,united kingdom,,,,2020,,,,,,other,,,,,,,,,
jeeves,,united states,,,,2019,,,,,,fintech,,,,,,,,,
trendy group international,,hong kong,,,,1999,,,,,,consumer & retail,,,,,,,,,
babel finance,,hong kong,,,,2018,,,,,,fintech,,,,,,,,,
grubmarket,,united states,,,,2013,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
forto,,germany,,,,2016,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
aledade,,united states,,,,2014,,,,,,health,,,,,,,,,
recharge,,united states,,,,2017,,,,,,fintech,,,,,,,,,
firstcry,,india,,,,2010,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
gocardless,,united kingdom,,,,2011,,,,,,fintech,,,,,,,,,
moveworks,,united states,,,,2016,,,,,,artificial intelligence ,,,,,,,,,
urban company,,india,,,,2014,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
medable,,united states,,,,2013,,,,,,health,,,,,,,,,
eightfoldai,,united states,,,,2016,,,,,,internet software & services,,,,,,,,,
coindcx,,india,,,,2017,,,,,,fintech,,,,,,,,,
cloudwalk,,brazil,,,,2013,,,,,,fintech,,,,,,,,,
hesai tech,,china,,,,2013,,,,,,artificial intelligence,,,,,,,,,
accelerant,,united kingdom,,,,2015,,,,,,other,,,,,,,,,
yitu technology,,china,,,,2012,,,,,,artificial intelligence,,,,,,,,,
qualia,,united states,,,,2015,,,,,,fintech,,,,,,,,,
neo4j,,united states,,,,2007,,,,,,data management & analytics,,,,,,,,,
g7 networks,,china,,,,1998,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
current,,united states,,,,2019,,,,,,fintech,,,,,,,,,
dialpad,,united states,,,,2011,,,,,,internet software & services,,,,,,,,,
bitso,,mexico,,,,2014,,,,,,fintech,,,,,,,,,
musinsa,,south korea,,,,2001,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
motif foodworks,,united states,,,,2019,,,,,,consumer & retail ,,,,,,,,,
gympass,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
bloomreach,,united states,,,,2009,,,,,,artificial intelligence,,,,,,,,,
addepar,,united states,,,,2009,,,,,,fintech,,,,,,,,,
nucom group,,germany,,,,2016,,,,,,other,,,,,,,,,
algolia,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
pattern,,united states,,,,2013,,,,,,internet software & services,,,,,,,,,
newfront insurance,,united states,,,,2017,,,,,,fintech,,,,,,,,,
zume,,united states,,,,2015,,,,,,consumer & retail,,,,,,,,,
momo,,vietnam,,,,2013,,,,,,fintech,,,,,,,,,
bowery farming,,united states,,,,2015,,,,,,other,,,,,,,,,
jobandtalent,,spain,,,,2009,,,,,,internet software & services,,,,,,,,,
huaqin telecom technology,,china,,,,2005,,,,,,mobile & telecommunications,,,,,,,,,
motive,,united states,,,,2013,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
voodoo,,france,,,,2013,,,,,,other,,,,,,,,,
greenlight,,united states,,,,2014,,,,,,fintech,,,,,,,,,
wemakeprice,,south korea,,,,2009,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
shield ai,,united states,,,,2015,,,,,,artificial intelligence,,,,,,,,,
uptake,,united states,,,,2014,,,,,,artificial intelligence,,,,,,,,,
biren technology,,china,,,,2019,,,,,,hardware,,,,,,,,,
manypets,,united kingdom,,,,2012,,,,,,fintech,,,,,,,,,
project44,,united states,,,,2014,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
beta technologies,,united states,,,,2017,,,,,,other,,,,,,,,,
freenome,,united states,,,,2014,,,,,,health,,,,,,,,,
abl space systems,,united states,,,,2017,,,,,,other,,,,,,,,,
honeybook,,united states,,,,2013,,,,,,internet software & services,,,,,,,,,
paxos,,united states,,,,,,,,,,fintech,,,,,,,,,
trumid,,united states,,,,2014,,,,,,fintech,,,,,,,,,
exabeam,,united states,,,,2013,,,,,,cybersecurity,,,,,,,,,
star charge,,china,,,,2014,,,,,,auto & transportation,,,,,,,,,
equipmentshare,,united states,,,,2014,,,,,,fintech,,,,,,,,,
policybazaar,,india,,,,2008,,,,,,fintech,,,,,,,,,
cgtz,,china,,,,2014,,,,,,fintech,,,,,,,,,
carbon,,united states,,,,2013,,,,,,hardware,,,,,,,,,
cybereason,,united states,,,,2012,,,,,,cybersecurity,,,,,,,,,
coda payments,,singapore,,,,2011,,,,,,fintech,,,,,,,,,
fetch rewards,,united states,,,,2014,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
games24x7,,india,,,,2006,,,,,,internet software & services,,,,,,,,,
mobile premier league,,india,,,,2018,,,,,,internet software & services,,,,,,,,,
drivenets,,israel,,,,2015,,,,,,internet software & services,,,,,,,,,
uniphore,,united states,,,,2008,,,,,,artificial intelligence,,,,,,,,,
sifive,,united states,,,,2015,,,,,,hardware,,,,,,,,,
hibob,,israel,,,,2015,,,,,,internet software & services,,,,,,,,,
a24 films,,united states,,,,2012,,,,,,other,,,,,,,,,
zetwerk,,india,,,,2018,,,,,,internet software & services,,,,,,,,,
uala,,argentina,,,,2017,,,,,,fintech,,,,,,,,,
immutable,,australia,,,,2018,,,,,,fintech,,,,,,,,,
somatus,,united states,,,,2016,,,,,,health,,,,,,,,,
sysdig,,united states,,,,2013,,,,,,cybersecurity,,,,,,,,,
rokt,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
vercel,,united states,,,,2020,,,,,,internet software & services,,,,,,,,,
inframarket,,india,,,,2016,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
vista global,,united arab emirates,,,,2004,,,,,,other,,,,,,,,,
aura,,united states,,,,2019,,,,,,cybersecurity,,,,,,,,,
cribl,,united states,,,,2017,,,,,,data management & analytics,,,,,,,,,
varo bank,,united states,,,,2015,,,,,,fintech,,,,,,,,,
jetti resources,,united states,,,,2014,,,,,,other,,,,,,,,,
eat just,,united states,,,,2011,,,,,,consumer & retail,,,,,,,,,
unico,,brazil,,,,2007,,,,,,artificial intelligence,,,,,,,,,
cato networks,,israel,,,,2015,,,,,,cybersecurity,,,,,,,,,
byton,,china,,,,2016,,,,,,auto & transportation,,,,,,,,,
xinchao media,,china,,,,2007,,,,,,internet software & services,,,,,,,,,
axonius,,united states,,,,2017,,,,,,cybersecurity,,,,,,,,,
side,,united states,,,,2017,,,,,,internet software & services,,,,,,,,,
jumpcloud,,united states,,,,2012,,,,,,data management & analytics,,,,,,,,,
oura,,finland,,,,2013,,,,,,health,,,,,,,,,
moglix,,singapore,,,,2015,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
pendo,,united states,,,,2013,,,,,,internet software & services,,,,,,,,,
plume,,united states,,,,2015,,,,,,internet software & services,,,,,,,,,
o9 solutions,,united states,,,,2009,,,,,,artificial intelligence,,,,,,,,,
illumio,,united states,,,,2013,,,,,,cybersecurity,,,,,,,,,
dream games,,turkey,,,,2019,,,,,,mobile & telecommunications,,,,,,,,,
thought machine,,united kingdom,,,,2014,,,,,,fintech,,,,,,,,,
hozon auto,,china,,,,2014,,,,,,auto & transportation,,,,,,,,,
manomano,,france,,,,2013,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
tradeshift,,united states,,,,2009,,,,,,fintech,,,,,,,,,
tridge,,south korea,,,,2014,,,,,,internet software & services,,,,,,,,,
sourcegraph,,united states,,,,2013,,,,,,internet software & services,,,,,,,,,
masterclass,,united states,,,,2015,,,,,,edtech,,,,,,,,,
transmit security,,israel,,,,2014,,,,,,cybersecurity,,,,,,,,,
backbase,,netherlands,,,,2003,,,,,,fintech,,,,,,,,,
nutrabolt,,united states,,,,2002,,,,,,consumer & retail,,,,,,,,,
nextiva,,united states,,,,2008,,,,,,internet software & services,,,,,,,,,
zipline,,united states,,,,2014,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
graphcore,,united kingdom,,,,2016,,,,,,artificial intelligence,,,,,,,,,
sentry,,united states,,,,2021,,,,,,other,,,,,,,,,
drivewealth,,united states,,,,2012,,,,,,fintech,,,,,,,,,
workrise,,united states,,,,2014,,,,,,internet software & services,,,,,,,,,
meicai,,china,,,,2014,,,,,,mobile & telecommunications,,,,,,,,,
loft,,brazil,,,,,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
kraken,,united states,,,,2011,,,,,,fintech,,,,,,,,,
gokin solar,,china,,,,2019,,,,,,other,,,,,,,,,
cross river bank,,united states,,,,2008,,,,,,fintech,,,,,,,,,
amber group,,hong kong,,,,2015,,,,,,fintech,,,,,,,,,
alan,,france,,,,2016,,,,,,fintech,,,,,,,,,
inxeption,,united states,,,,2017,,,,,,fintech,,,,,,,,,
anchorage digital,,united states,,,,2017,,,,,,fintech,,,,,,,,,
openai,,united states,,,,2015,,,,,,artificial intelligence,,,,,,,,,
flutterwave,,united states,,,,2016,,,,,,fintech,,,,,,,,,
lattice,,united states,,,,2015,,,,,,internet software & services,,,,,,,,,
podium,,united states,,,,2014,,,,,,internet software & services,,,,,,,,,
tradingview,,united states,,,,2011,,,,,,fintech,,,,,,,,,
contentful,,germany,,,,2013,,,,,,internet software & services,,,,,,,,,
sky mavis,,vietnam,,,,2019,,,,,,internet software & services,,,,,,,,,
seismic,,united states,,,,2010,,,,,,internet software & services,,,,,,,,,
outschool,,united states,,,,2015,,,,,,edtech,,,,,,,,,
launchdarkly,,united states,,,,2014,,,,,,internet software & services,,,,,,,,,
groww,,india,,,,2017,,,,,,fintech,,,,,,,,,
via,,united states,,,,2012,,,,,,auto & transportation,,,,,,,,,
carbon health,,united states,,,,2015,,,,,,health,,,,,,,,,
age of learning,,united states,,,,2007,,,,,,edtech,,,,,,,,,
gorillas,,germany,,,,2020,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
lucid software,,united states,,,,2010,,,,,,internet software & services,,,,,,,,,
activecampaign,,united states,,,,2003,,,,,,internet software & services,,,,,,,,,
blockfi,,united states,,,,2017,,,,,,fintech,,,,,,,,,
csurgical,,united kingdom,,,,2014,,,,,,health,,,,,,,,,
flixmobility,,germany,,,,2013,,,,,,auto & transportation,,,,,,,,,
wildlife studios,,brazil,,,,2011,,,,,,other,,,,,,,,,
applyboard,,canada,,,,2015,,,,,,edtech,,,,,,,,,
verkada,,united states,,,,2016,,,,,,cybersecurity,,,,,,,,,
zuoyebang,,china,,,,2014,,,,,,edtech,,,,,,,,,
highradius,,united states,,,,2006,,,,,,fintech,,,,,,,,,
souche holdings,,china,,,,2012,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
udaan,,india,,,,2016,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
circle,,united states,,,,2013,,,,,,fintech,,,,,,,,,
calendly,,united states,,,,2013,,,,,,internet software & services,,,,,,,,,
psiquantum,,united states,,,,2016,,,,,,hardware,,,,,,,,,
skims,,united states,,,,2019,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
ironclad,,united states,,,,2014,,,,,,internet software & services,,,,,,,,,
eruditus executive education,,india,,,,2015,,,,,,edtech,,,,,,,,,
eikon therapeutics,,united states,,,,2019,,,,,,health,,,,,,,,,
cedar,,united states,,,,2016,,,,,,fintech,,,,,,,,,
thumbtack,,united states,,,,2008,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
aiven,,finland,,,,2016,,,,,,internet software & services,,,,,,,,,
blockdaemon,,united states,,,,2016,,,,,,fintech,,,,,,,,,
bgl group,,united kingdom,,,,1992,,,,,,fintech,,,,,,,,,
traveloka,,indonesia,,,,2012,,,,,,travel,,,,,,,,,
dadi cinema,,china,,,,2006,,,,,,other,,,,,,,,,
scopely,,united states,,,,2011,,,,,,mobile & telecommunications,,,,,,,,,
nuvemshop,,brazil,,,,2011,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
astera labs,,united states,,,,2017,,,,,,hardware,,,,,,,,,
komodo health,,united states,,,,2014,,,,,,health,,,,,,,,,
retool,,united states,,,,2000,,,,,,internet software & services,,,,,,,,,
yixia,,china,,,,2011,,,,,,mobile & telecommunications,,,,,,,,,
kurly,,south korea,,,,2014,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
sila nanotechnologies,,united states,,,,2011,,,,,,other,,,,,,,,,
ecarx,,china,,,,2016,,,,,,auto & transportation,,,,,,,,,
forter,,united states,,,,2013,,,,,,cybersecurity,,,,,,,,,
blockstream,,canada,,,,2014,,,,,,fintech,,,,,,,,,
innovaccer,,united states,,,,2014,,,,,,health,,,,,,,,,
cars24,,india,,,,2015,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
youxia motors,,china,,,,2014,,,,,,auto & transportation,,,,,,,,,
starling bank,,united kingdom,,,,2014,,,,,,fintech,,,,,,,,,
ownbackup,,united states,,,,2015,,,,,,data management & analytics,,,,,,,,,
starburst,,united states,,,,2017,,,,,,data management & analytics,,,,,,,,,
improbable,,united kingdom,,,,2012,,,,,,other,,,,,,,,,
acronis,,switzerland,,,,2003,,,,,,cybersecurity,,,,,,,,,
moonpay,,united states,,,,2019,,,,,,fintech,,,,,,,,,
unacademy,,india,,,,2015,,,,,,edtech,,,,,,,,,
odoo,,belgium,,,,2005,,,,,,internet software & services,,,,,,,,,
upstox,,india,,,,2010,,,,,,fintech,,,,,,,,,
helion energy,,united states,,,,2010,,,,,,other,,,,,,,,,
flock safety,,united states,,,,2017,,,,,,hardware,,,,,,,,,
handshake,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
indigo ag,,united states,,,,2012,,,,,,artificial intelligence,,,,,,,,,
chargebee technologies,,united states,,,,2011,,,,,,fintech,,,,,,,,,
tekion,,united states,,,,2016,,,,,,internet software & services,,,,,,,,,
gostudent,,austria,,,,2017,,,,,,edtech,,,,,,,,,
celsius network,,united states,,,,2017,,,,,,fintech,,,,,,,,,
mirakl,,france,,,,2011,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
highspot,,united states,,,,2013,,,,,,internet software & services,,,,,,,,,
hyalroute,,singapore,,,,2015,,,,,,mobile & telecommunications,,,,,,,,,
otto bock healthcare,,germany,,,,1919,,,,,,health,,,,,,,,,
commure,,united states,,,,2017,,,,,,internet software & services,,,,,,,,,
rec room,,united states,,,,2016,,,,,,internet software & services,,,,,,,,,
course hero,,united states,,,,2006,,,,,,edtech,,,,,,,,,
applied intuition,,united states,,,,2017,,,,,,auto & transportation,,,,,,,,,
spoton,,united states,,,,2017,,,,,,fintech,,,,,,,,,
whoop,,united states,,,,2012,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
relativity,,united states,,,,2001,,,,,,internet software & services,,,,,,,,,
autograph,,united states,,,,2021,,,,,,internet software & services,,,,,,,,,
whatnot,,united states,,,,2019,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
harness,,united states,,,,2016,,,,,,artificial intelligence,,,,,,,,,
abogen,,china,,,,2003,,,,,,health,,,,,,,,,
vast data,,united states,,,,2016,,,,,,data management & analytics,,,,,,,,,
dutchie,,united states,,,,2017,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
dataiku,,united states,,,,2013,,,,,,artificial intelligence,,,,,,,,,
papaya global,,united states,,,,2016,,,,,,internet software & services,,,,,,,,,
goat,,united states,,,,2015,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
redwood materials,,united states,,,,2017,,,,,,other,,,,,,,,,
stockx,,united states,,,,2016,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
convoy,,united states,,,,2015,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
messagebird,,netherlands,,,,2011,,,,,,mobile & telecommunications,,,,,,,,,
cohesity,,united states,,,,2013,,,,,,data management & analytics,,,,,,,,,
aurora solar,,united states,,,,2013,,,,,,internet software & services,,,,,,,,,
medlinker,,china,,,,2014,,,,,,health,,,,,,,,,
abnormal security,,united states,,,,2018,,,,,,cybersecurity,,,,,,,,,
webflow,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
yuga labs,,united states,,,,2021,,,,,,internet software & services,,,,,,,,,
digit insurance,,india,,,,2016,,,,,,fintech,,,,,,,,,
intarcia therapeutics,,united states,,,,1995,,,,,,health,,,,,,,,,
clickup,,united states,,,,2017,,,,,,internet software & services,,,,,,,,,
farmers business network,,united states,,,,2014,,,,,,other,,,,,,,,,
branch,,united states,,,,2014,,,,,,mobile & telecommunications,,,,,,,,,
noom,,united states,,,,2006,,,,,,health,,,,,,,,,
browserstack,,ireland,,,,2011,,,,,,internet software & services,,,,,,,,,
melio,,united states,,,,2019,,,,,,fintech,,,,,,,,,
rubrik,,united states,,,,2014,,,,,,data management & analytics,,,,,,,,,
olive,,united states,,,,2012,,,,,,health,,,,,,,,,
cerebras systems,,united states,,,,2016,,,,,,hardware,,,,,,,,,
clubhouse,,united states,,,,2020,,,,,,mobile & telecommunications,,,,,,,,,
greensill,,united kingdom,,,,2011,,,,,,fintech,,,,,,,,,
patreon,,united states,,,,2013,,,,,,internet software & services,,,,,,,,,
impossible foods,,united states,,,,2011,,,,,,consumer & retail,,,,,,,,,
radiology partners,,united states,,,,2012,,,,,,health,,,,,,,,,
next insurance,,united states,,,,2016,,,,,,fintech,,,,,,,,,
pointclickcare,,canada,,,,2000,,,,,,internet software & services,,,,,,,,,
megvii,,china,,,,2011,,,,,,artificial intelligence,,,,,,,,,
zapier,,united states,,,,,,,,,,internet software & services,,,,,,,,,
houzz,,united states,,,,2008,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
yello mobile,,south korea,,,,2012,,,,,,mobile & telecommunications,,,,,,,,,
skydance media,,united states,,,,2010,,,,,,other,,,,,,,,,
weee,,united states,,,,2015,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
globalization partners,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
dbt labs,,united states,,,,2016,,,,,,data management & analytics,,,,,,,,,
dataminr,,united states,,,,2009,,,,,,artificial intelligence,,,,,,,,,
relativity space,,united states,,,,2016,,,,,,other,,,,,,,,,
thoughtspot,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
bitpanda,,austria,,,,2014,,,,,,fintech,,,,,,,,,
sorare,,france,,,,2019,,,,,,internet software & services,,,,,,,,,
arctic wolf networks,,united states,,,,2012,,,,,,cybersecurity,,,,,,,,,
guild education,,united states,,,,2015,,,,,,internet software & services,,,,,,,,,
miaoshou doctor,,china,,,,2015,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
outreach,,united states,,,,2011,,,,,,internet software & services,,,,,,,,,
lenskart,,india,,,,2008,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
ubtech robotics,,china,,,,2012,,,,,,hardware,,,,,,,,,
weride,,china,,,,2017,,,,,,auto & transportation,,,,,,,,,
wefox,,germany,,,,2014,,,,,,fintech,,,,,,,,,
monzo,,united kingdom,,,,2018,,,,,,fintech,,,,,,,,,
pleo,,denmark,,,,2015,,,,,,fintech,,,,,,,,,
chipone,,china,,,,2008,,,,,,hardware,,,,,,,,,
sonarsource,,switzerland,,,,2008,,,,,,internet software & services,,,,,,,,,
vipkid,,china,,,,2013,,,,,,edtech,,,,,,,,,
socure,,united states,,,,2012,,,,,,cybersecurity,,,,,,,,,
vinted,,lithuania,,,,2008,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
betterup,,united states,,,,2013,,,,,,internet software & services,,,,,,,,,
lendable,,united kingdom,,,,2014,,,,,,fintech,,,,,,,,,
reify health,,united states,,,,2012,,,,,,health,,,,,,,,,
color,,united states,,,,2013,,,,,,health,,,,,,,,,
checkr,,united states,,,,2014,,,,,,internet software & services,,,,,,,,,
cerebral,,united states,,,,2019,,,,,,health,,,,,,,,,
creditas,,brazil,,,,2012,,,,,,fintech,,,,,,,,,
lyra health,,united states,,,,2015,,,,,,health,,,,,,,,,
meesho,,india,,,,2015,,,,,,internet software & services,,,,,,,,,
ssense,,canada,,,,,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
grafana labs,,united states,,,,2014,,,,,,internet software & services,,,,,,,,,
ofbusiness,,india,,,,2015,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
sharechat,,india,,,,2015,,,,,,internet software & services,,,,,,,,,
ola electric mobility,,india,,,,2019,,,,,,auto & transportation,,,,,,,,,
verse innovation,,india,,,,2007,,,,,,mobile & telecommunications,,,,,,,,,
oaknorth bank,,united kingdom,,,,2015,,,,,,fintech,,,,,,,,,
qonto,,france,,,,2016,,,,,,fintech,,,,,,,,,
pine labs,,india,,,,1998,,,,,,fintech,,,,,,,,,
zepz,,united kingdom,,,,2010,,,,,,fintech,,,,,,,,,
coalition,,united states,,,,2017,,,,,,cybersecurity,,,,,,,,,
hopper,,canada,,,,2007,,,,,,travel,,,,,,,,,
sambanova systems,,united states,,,,2017,,,,,,data management & analytics,,,,,,,,,
icertis,,united states,,,,2009,,,,,,artificial intelligence,,,,,,,,,
cockroach labs,,united states,,,,2015,,,,,,data management & analytics,,,,,,,,,
howden group holdings,,united kingdom,,,,1994,,,,,,other,,,,,,,,,
airwallex,,australia,,,,2015,,,,,,fintech,,,,,,,,,
quintoandar,,brazil,,,,2012,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
rappi,,colombia,,,,2015,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
horizon robotics,,china,,,,2015,,,,,,artificial intelligence,,,,,,,,,
hello transtech,,china,,,,2016,,,,,,auto & transportation,,,,,,,,,
collibra,,belgium,,,,2008,,,,,,data management & analytics,,,,,,,,,
flink,,germany,,,,2021,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
mambu,,netherlands,,,,2011,,,,,,fintech,,,,,,,,,
the boring company,,united states,,,,2016,,,,,,other,,,,,,,,,
contentsquare,,france,,,,2012,,,,,,internet software & services,,,,,,,,,
trade republic,,germany,,,,2015,,,,,,fintech,,,,,,,,,
onetrust,,united states,,,,2016,,,,,,internet software & services,,,,,,,,,
relex,,finland,,,,2005,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
fivetran,,united states,,,,2012,,,,,,data management & analytics,,,,,,,,,
postman,,united states,,,,2014,,,,,,internet software & services,,,,,,,,,
back market,,france,,,,2014,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
attentive,,united states,,,,2016,,,,,,mobile & telecommunications,,,,,,,,,
lianjia,,china,,,,2001,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
6sense,,united states,,,,2013,,,,,,artificial intelligence,,,,,,,,,
bettercom,,united states,,,,2018,,,,,,fintech,,,,,,,,,
benchling,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
royole corporation,,china,,,,2012,,,,,,hardware,,,,,,,,,
workato,,united states,,,,2013,,,,,,internet software & services,,,,,,,,,
easyhome,,china,,,,1999,,,,,,consumer & retail,,,,,,,,,
vice media,,united states,,,,1994,,,,,,internet software & services,,,,,,,,,
icapital network,,united states,,,,2013,,,,,,fintech,,,,,,,,,
wiz,,israel,,,,2020,,,,,,cybersecurity,,,,,,,,,
black unicorn factory,,united states,,,,2020,,,,,,other,,,,,,,,,
upgrade,,united states,,,,2009,,,,,,fintech,,,,,,,,,
cityblock health,,united states,,,,2017,,,,,,health,,,,,,,,,
hinge health,,united states,,,,2015,,,,,,health,,,,,,,,,
national stock exchange of india,,india,,,,1992,,,,,,fintech,,,,,,,,,
doctolib,,france,,,,2013,,,,,,health,,,,,,,,,
cred,,india,,,,2021,,,,,,fintech,,,,,,,,,
svolt,,china,,,,2018,,,,,,auto & transportation,,,,,,,,,
1password,,canada,,,,2005,,,,,,cybersecurity,,,,,,,,,
ola cabs,,india,,,,,,,,,,auto & transportation,,,,,,,,,
ziroom,,china,,,,2011,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
c6 bank,,brazil,,,,,,,,,,fintech,,,,,,,,,
klarna,,sweden,,,,2005,,,,,,fintech,,,,,,,,,
datarobot,,united states,,,,2012,,,,,,artificial intelligence,,,,,,,,,
consensys,,united states,,,,2014,,,,,,fintech,,,,,,,,,
mollie,,netherlands,,,,2004,,,,,,fintech,,,,,,,,,
we doctor,,china,,,,2010,,,,,,health,,,,,,,,,
ro,,united states,,,,2017,,,,,,health,,,,,,,,,
automation anywhere,,united states,,,,2003,,,,,,artificial intelligence,,,,,,,,,
toss,,south korea,,,,2013,,,,,,fintech,,,,,,,,,
argo ai,,united states,,,,2016,,,,,,auto & transportation,,,,,,,,,
gemini,,united states,,,,2015,,,,,,fintech,,,,,,,,,
gong,,united states,,,,2015,,,,,,artificial intelligence,,,,,,,,,
scale ai,,united states,,,,,,,,,,artificial intelligence,,,,,,,,,
carta,,united states,,,,2012,,,,,,fintech,,,,,,,,,
hopin,,united kingdom,,,,,,,,,,internet software & services,,,,,,,,,
dapper labs,,canada,,,,2018,,,,,,internet software & services,,,,,,,,,
flexport,,united states,,,,2013,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
snyk,,united states,,,,2015,,,,,,cybersecurity,,,,,,,,,
caris life sciences,,united states,,,,1996,,,,,,health,,,,,,,,,
razorpay,,india,,,,2013,,,,,,fintech,,,,,,,,,
automattic,,united states,,,,2005,,,,,,internet software & services,,,,,,,,,
falconx,,united states,,,,2018,,,,,,fintech,,,,,,,,,
fireblocks,,united states,,,,2018,,,,,,fintech,,,,,,,,,
weilong,,china,,,,2001,,,,,,consumer & retail,,,,,,,,,
alchemy,,united states,,,,2017,,,,,,fintech,,,,,,,,,
swiggy,,india,,,,2014,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
dream11,,india,,,,2007,,,,,,internet software & services,,,,,,,,,
ramp,,united states,,,,2019,,,,,,fintech,,,,,,,,,
global switch,,united kingdom,,,,1998,,,,,,hardware,,,,,,,,,
bolt,,united states,,,,2014,,,,,,fintech,,,,,,,,,
xingsheng selected,,china,,,,2009,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
getir,,turkey,,,,2015,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
goodleap,,united states,,,,2003,,,,,,internet software & services,,,,,,,,,
rippling,,united states,,,,2017,,,,,,internet software & services,,,,,,,,,
deel,,united states,,,,2019,,,,,,fintech,,,,,,,,,
biosplice therapeutics,,united states,,,,2008,,,,,,health,,,,,,,,,
zongmu technology,,china,,,,2013,,,,,,auto & transportation,,,,,,,,,
airtable,,united states,,,,2013,,,,,,internet software & services,,,,,,,,,
brex,,united states,,,,2017,,,,,,fintech,,,,,,,,,
devoted health,,united states,,,,2017,,,,,,health,,,,,,,,,
bitmain technologies,,china,,,,2013,,,,,,hardware,,,,,,,,,
faire,,united states,,,,2017,,,,,,artificial intelligence,,,,,,,,,
juul labs,,united states,,,,2015,,,,,,consumer & retail,,,,,,,,,
grammarly,,united states,,,,2009,,,,,,internet software & services,,,,,,,,,
celonis,,germany,,,,2011,,,,,,data management & analytics,,,,,,,,,
yuanfudao,,china,,,,2012,,,,,,edtech,,,,,,,,,
ripple,,united states,,,,2012,,,,,,fintech,,,,,,,,,
discord,,united states,,,,2012,,,,,,internet software & services,,,,,,,,,
plaid,,united states,,,,2012,,,,,,fintech,,,,,,,,,
opensea,,united states,,,,2017,,,,,,internet software & services,,,,,,,,,
gopuff,,united states,,,,2013,,,,,,"supply chain, logistics, & delivery",,,,,,,,,
blockchaincom,,united kingdom,,,,2011,,,,,,fintech,,,,,,,,,
yuanqi senlin,,china,,,,2016,,,,,,consumer & retail,,,,,,,,,
dji innovations,,china,,,,2006,,,,,,hardware,,,,,,,,,
xiaohongshu,,china,,,,2013,,,,,,e-commerce & direct-to-consumer,,,,,,,,,
byju's,,india,,,,2011,,,,,,edtech,,,,,,,,,
miro,,united states,,,,2011,,,,,,internet software & services,,,,,,,,,
