name,headquarters,country,continent,region,founded,employees,ceo,market_cap,categories,sector,revenue,link,share_price,founders,address,type
sandstorm gold,,canada,,,,,,1080000000,,,,,,,,
shenzhen sinexcel electric,,china,,,,,,1081000000,,,,,,,,
daeduck electronics,,south korea,,,,,,1077000000,,,,,,,,
hi-target navigation tech,,china,,,,,,1083000000,,,,,,,,
garo aktiebolag publ,,sweden,,,,,,1076000000,,,,,,,,
alma media oyj,,finland,,,,,,1079000000,,,,,,,,
national healthcare corporation,,usa,,,,,,1080000000,,,,,,,,
idt corporation,,usa,,,,,,1075000000,,,,,,,,
semapa - sociedade de investimento e gestao sgps,,portugal,,,,,,1076000000,,,,,,,,
far eastern department stores,,taiwan,,,,,,1076000000,,,,,,,,
aberdeen total dynamic dividend fund,,usa,,,,,,1084000000,,,,,,,,
zhuhai orbita aerospace science & technology,,china,,,,,,1079000000,,,,,,,,
bmo commercial property trust limited,,uk guernsey,,,,,,1079000000,,,,,,,,
gaslog partners lp,,monaco,,,,,,1080000000,,,,,,,,
audiocodes,,israel,,,,,,1075000000,,,,,,,,
china tian lun gas holdings,,china,,,,,,1078000000,,,,,,,,
finolex cables,,india,,,,,,1084000000,,,,,,,,
pharmally international holding company,,taiwan,,,,,,,,,,,,,,
puyang huicheng electronic material,,china,,,,,,1080000000,,,,,,,,
changjiang publishing & media,,china,,,,,,1082000000,,,,,,,,
sichuan languang development,,china,,,,,,1080000000,,,,,,,,
beijing watertek information technology,,china,,,,,,1080000000,,,,,,,,
lionco pharmaceutical group,,china,,,,,,1078000000,,,,,,,,
silver lake resources,,australia,,,,,,1081000000,,,,,,,,
beijing aerospace changfeng co ltd,,china,,,,,,1084000000,,,,,,,,
sobha limited,,india,,,,,,1084000000,,,,,,,,
microbio,,taiwan,,,,,,1082000000,,,,,,,,
harbin electric corporation jiamusi electric machine,,china,,,,,,1078000000,,,,,,,,
isracard,,israel,,,,,,1079000000,,,,,,,,
tci express,,india,,,,,,1084000000,,,,,,,,
wiit,,italy,,,,,,1081000000,,,,,,,,
changshu fengfan power equipment,,china,,,,,,1076000000,,,,,,,,
guizhou bc&tv information network,,china,,,,,,1084000000,,,,,,,,
dongzhu ecological environment protection,,china,,,,,,1077000000,,,,,,,,
riken keiki,,japan,,,,,,1083000000,,,,,,,,
minera frisco sab de cv,,mexico,,,,,,1066000000,,,,,,,,
viva biotech holdings,,china,,,,,,1066000000,,,,,,,,
f&f,,south korea,,,,,,1068000000,,,,,,,,
deutsche euroshop ag,,germany,,,,,,1065000000,,,,,,,,
agilysys,,usa,,,,,,1070000000,,,,,,,,
ichigo office reit investment corporation,,japan,,,,,,1069000000,,,,,,,,
tibet huayu mining,,china,,,,,,1065000000,,,,,,,,
hui xian real estate investment trust,,hong kong,,,,,,1069000000,,,,,,,,
sligro food group,,netherlands,,,,,,1074000000,,,,,,,,
alujain corporation,,saudi arabia,,,,,,1067000000,,,,,,,,
tyman,,uk,,,,,,1070000000,,,,,,,,
mitsubishi shokuhin,,japan,,,,,,1068000000,,,,,,,,
banco do nordeste do brasil,,brazil,,,,,,1073000000,,,,,,,,
amg advanced metallurgical group nv,,netherlands,,,,,,1074000000,,,,,,,,
pt bank ocbc nisp tbk,,indonesia,,,,,,1068000000,,,,,,,,
semafo,,canada,,,,,,,,,,,,,,
amerisafe,,usa,,,,,,1069000000,,,,,,,,
hunan salt industry co ltd,,china,,,,,,1073000000,,,,,,,,
singapore post limited,,singapore,,,,,,1070000000,,,,,,,,
national gas & industerialization,,saudi arabia,,,,,,1066000000,,,,,,,,
guangzhou fang bang electronics,,china,,,,,,1068000000,,,,,,,,
shoe carnival,,usa,,,,,,1072000000,,,,,,,,
al meera consumer goods company,,qatar,,,,,,1066000000,,,,,,,,
united corporations,,canada,,,,,,1072000000,,,,,,,,
ftac hera acquisition corp,,usa,,,,,,1068000000,,,,,,,,
hutchison telecommunications australia limited,,australia,,,,,,1072000000,,,,,,,,
altshuler shaham provident funds and pension ltd,,israel,,,,,,1074000000,,,,,,,,
zumiez,,usa,,,,,,1067000000,,,,,,,,
shandong luyitong intelligent electric,,china,,,,,,1072000000,,,,,,,,
hokuhoku financial group,,japan,,,,,,1074000000,,,,,,,,
insigma technology,,china,,,,,,1071000000,,,,,,,,
pampa energia,,argentina,,,,,,1067000000,,,,,,,,
brookfield real assets income fund,,usa,,,,,,1071000000,,,,,,,,
halfords group,,uk,,,,,,1070000000,,,,,,,,
henan lantian gas coltd,,china,,,,,,1066000000,,,,,,,,
sichuan furong technology,,china,,,,,,1066000000,,,,,,,,
centuria metropolitan reit,,australia,,,,,,,,,,,,,,
sleep country canada holdings,,canada,,,,,,1068000000,,,,,,,,
orient electric,,india,,,,,,1070000000,,,,,,,,
vibhavadi medical center public company,,thailand,,,,,,1073000000,,,,,,,,
gansu yasheng industrial group,,china,,,,,,1071000000,,,,,,,,
fujian qingshan paper industry co ltd,,china,,,,,,1069000000,,,,,,,,
banca ifis,,italy,,,,,,1065000000,,,,,,,,
xiangpiaopiao food,,china,,,,,,1067000000,,,,,,,,
idg energy investment,,hong kong,,,,,,1069000000,,,,,,,,
rattanindia enterprises limited,,india,,,,,,1067000000,,,,,,,,
blue square real estate,,israel,,,,,,1073000000,,,,,,,,
gentera,,mexico,,,,,,1066000000,,,,,,,,
nbtm new materials group,,china,,,,,,1065000000,,,,,,,,
park lawn corporation,,canada,,,,,,1068000000,,,,,,,,
huaming power equipment,,china,,,,,,1071000000,,,,,,,,
tristate capital holdings,,usa,,,,,,1073000000,,,,,,,,
jiangsu chengxing phosph-chemicals,,china,,,,,,1072000000,,,,,,,,
regina miracle international holdings,,hong kong,,,,,,1067000000,,,,,,,,
organogenesis holdings,,usa,,,,,,1057000000,,,,,,,,
tangshan sunfar silicon industries,,china,,,,,,1058000000,,,,,,,,
ecn capital,,canada,,,,,,1056000000,,,,,,,,
keymed biosciences inc,,china,,,,,,1061000000,,,,,,,,
wheels up experience inc,,usa,,,,,,1062000000,,,,,,,,
ww international,,usa,,,,,,1064000000,,,,,,,,
mission produce inc,,usa,,,,,,1055000000,,,,,,,,
morimatsu international holdings company limited,,china,,,,,,1061000000,,,,,,,,
yieh united steel,,taiwan,,,,,,1058000000,,,,,,,,
sgl carbon se,,germany,,,,,,1056000000,,,,,,,,
tenneco,,usa,,,,,,1056000000,,,,,,,,
macquarie telecom group,,australia,,,,,,1058000000,,,,,,,,
riyadh cement co,,saudi arabia,,,,,,1059000000,,,,,,,,
granules india,,india,,,,,,1061000000,,,,,,,,
tekla healthcare investors,,usa,,,,,,1060000000,,,,,,,,
van lanschot kempen,,netherlands,,,,,,1058000000,,,,,,,,
lvgem china real estate investment company,,hong kong,,,,,,1059000000,,,,,,,,
al moammar information systecompany,,saudi arabia,,,,,,1056000000,,,,,,,,
4imprint group,,uk,,,,,,1057000000,,,,,,,,
grieg seafood asa,,norway,,,,,,1063000000,,,,,,,,
amg advanced metallurgical group,,netherlands,,,,,,1063000000,,,,,,,,
brigham minerals,,usa,,,,,,1063000000,,,,,,,,
tellhow sci-tech,,china,,,,,,1056000000,,,,,,,,
solar applied materials technology corporation,,taiwan,,,,,,1057000000,,,,,,,,
okumura corporation,,japan,,,,,,1055000000,,,,,,,,
mangalore refinery and petrochemicals,,india,,,,,,1056000000,,,,,,,,
cre logistics reit,,japan,,,,,,1059000000,,,,,,,,
meidensha corporation,,japan,,,,,,1056000000,,,,,,,,
republic bancorp,,usa,,,,,,1059000000,,,,,,,,
wistron neweb corporation,,taiwan,,,,,,1064000000,,,,,,,,
ningbo exciton technology,,china,,,,,,1064000000,,,,,,,,
par pacific holdings,,usa,,,,,,1064000000,,,,,,,,
canoe eit income fund,,canada,,,,,,1064000000,,,,,,,,
hexing electrical,,china,,,,,,1057000000,,,,,,,,
origin bancorp,,usa,,,,,,1059000000,,,,,,,,
dongrui food group co ltd,,china,,,,,,1062000000,,,,,,,,
maas group holdings limited,,australia,,,,,,1055000000,,,,,,,,
hanwha investment & securities,,south korea,,,,,,1058000000,,,,,,,,
ma financial group limited,,australia,,,,,,1060000000,,,,,,,,
frey sa,,france,,,,,,1062000000,,,,,,,,
minerva,,brazil,,,,,,1062000000,,,,,,,,
villar international,,israel,,,,,,1056000000,,,,,,,,
troy information technology,,china,,,,,,1060000000,,,,,,,,
tv18 broadcast,,india,,,,,,1061000000,,,,,,,,
shanghai kaibao pharmaceutical,,china,,,,,,1062000000,,,,,,,,
nazara technologies limited,,india,,,,,,1060000000,,,,,,,,
guangzhou kingteller technology,,china,,,,,,1058000000,,,,,,,,
aerocentury,,usa,,,,,,1060000000,,,,,,,,
reata pharmaceuticals,,usa,,,,,,1045000000,,,,,,,,
indian energy exchange,,india,,,,,,1048000000,,,,,,,,
hydrofarm holdings group inc,,usa,,,,,,1049000000,,,,,,,,
empresa nacional de telecomunicaciones,,chile,,,,,,1051000000,,,,,,,,
ayr strategies,,usa,,,,,,1054000000,,,,,,,,
china shanshui cement group limited,,china,,,,,,1049000000,,,,,,,,
absolute clean energy public company,,thailand,,,,,,1052000000,,,,,,,,
fortuna silver mines,,canada,,,,,,1052000000,,,,,,,,
fuji seal international,,japan,,,,,,1051000000,,,,,,,,
united laboratories international holdings,,hong kong,,,,,,1053000000,,,,,,,,
apria inc,,usa,,,,,,1054000000,,,,,,,,
demae-can co ltd,,japan,,,,,,1047000000,,,,,,,,
juventus football club,,italy,,,,,,1049000000,,,,,,,,
asia cement china holdings corporation,,china,,,,,,1045000000,,,,,,,,
arcs company,,japan,,,,,,1045000000,,,,,,,,
redsun properties group,,china,,,,,,1046000000,,,,,,,,
jiangxi xinyu guoke technology co ltd,,china,,,,,,1052000000,,,,,,,,
wetrade group inc,,china,,,,,,1048000000,,,,,,,,
stanley agriculture group coltd,,china,,,,,,1051000000,,,,,,,,
hokuriku electric power company,,japan,,,,,,1053000000,,,,,,,,
gek terna holdings real estate construction sa,,greece,,,,,,1046000000,,,,,,,,
calamos convertible opportunities and income fund,,usa,,,,,,1054000000,,,,,,,,
general american investors company,,usa,,,,,,1049000000,,,,,,,,
nurnberger beteiligungs-ag,,germany,,,,,,1048000000,,,,,,,,
mitani sekisan,,japan,,,,,,1052000000,,,,,,,,
cdl hospitality trusts,,singapore,,,,,,1052000000,,,,,,,,
suntar environmental technology,,china,,,,,,1049000000,,,,,,,,
thermador groupe sa,,france,,,,,,1048000000,,,,,,,,
compute health acquisition corp,,usa,,,,,,1053000000,,,,,,,,
pacific horizon investment trust,,uk,,,,,,1045000000,,,,,,,,
cromwell european real estate investment trust,,singapore,,,,,,1051000000,,,,,,,,
sociedad de inversiones oro blanco,,chile,,,,,,1045000000,,,,,,,,
infund holding,,china,,,,,,1047000000,,,,,,,,
quantum hi-tech china biological,,china,,,,,,1047000000,,,,,,,,
starhill global real estate investment trust,,singapore,,,,,,1053000000,,,,,,,,
temple bar investment trust,,uk,,,,,,1046000000,,,,,,,,
mlp se,,germany,,,,,,1052000000,,,,,,,,
altamir sca,,france,,,,,,1050000000,,,,,,,,
ctci corporation,,taiwan,,,,,,1046000000,,,,,,,,
washington trust bancorp,,usa,,,,,,1048000000,,,,,,,,
shandong dawn polymer,,china,,,,,,1052000000,,,,,,,,
eastern pioneer driving school co ltd,,china,,,,,,1045000000,,,,,,,,
sanyo special steel,,japan,,,,,,1051000000,,,,,,,,
hengkang medical group,,china,,,,,,1049000000,,,,,,,,
pdf solutions,,usa,,,,,,1054000000,,,,,,,,
neighbourly pharmacy inc,,canada,,,,,,1046000000,,,,,,,,
stolt-nielsen,,uk,,,,,,1052000000,,,,,,,,
arad investment & industrial development,,israel,,,,,,1054000000,,,,,,,,
shanxi road & bridge,,china,,,,,,1046000000,,,,,,,,
hylink digital solution,,china,,,,,,1045000000,,,,,,,,
health and happiness h&h international holdings,,hong kong,,,,,,1043000000,,,,,,,,
ferroglobe plc,,uk,,,,,,1042000000,,,,,,,,
china renaissance holdings,,china,,,,,,1036000000,,,,,,,,
wework,,usa,,,,,,,,,,,,,,
orthopediatrics,,usa,,,,,,1038000000,,,,,,,,
national research corporation,,usa,,,,,,1037000000,,,,,,,,
streamax technology co ltd,,china,,,,,,1038000000,,,,,,,,
daewoong,,south korea,,,,,,1038000000,,,,,,,,
children's place,,usa,,,,,,1037000000,,,,,,,,
toho holdings,,japan,,,,,,1040000000,,,,,,,,
xinjiang machinery research institute,,china,,,,,,1042000000,,,,,,,,
shoei,,japan,,,,,,1041000000,,,,,,,,
american woodmark corporation,,usa,,,,,,1037000000,,,,,,,,
sterlite technologies,,india,,,,,,,,,,,,,,
tpi polene power public company,,thailand,,,,,,1038000000,,,,,,,,
eternity technology holdings,,china,,,,,,1040000000,,,,,,,,
xiangtan electrochemical scientific,,china,,,,,,1035000000,,,,,,,,
yujiahui,,china,,,,,,1038000000,,,,,,,,
sun hung kai & co,,hong kong,,,,,,1042000000,,,,,,,,
befimmo sa,,belgium,,,,,,1041000000,,,,,,,,
cerus corporation,,usa,,,,,,1035000000,,,,,,,,
guggenheim strategic opportunities fund,,usa,,,,,,1039000000,,,,,,,,
can fin homes,,india,,,,,,1042000000,,,,,,,,
knowit ab publ,,sweden,,,,,,1038000000,,,,,,,,
alliancebernstein global high income fund,,usa,,,,,,1038000000,,,,,,,,
grupo kuo,,mexico,,,,,,1038000000,,,,,,,,
mortgage advice bureau holdings,,uk,,,,,,1041000000,,,,,,,,
shanghai kinlita chemical,,china,,,,,,1040000000,,,,,,,,
nanfang zhongjin environment,,china,,,,,,1037000000,,,,,,,,
ricoh leasing company,,japan,,,,,,1035000000,,,,,,,,
ies holdings,,usa,,,,,,1042000000,,,,,,,,
hecla mining company,,usa,,,,,,1035000000,,,,,,,,
netent ab publ,,sweden,,,,,,,,,,,,,,
charter hall social infrastructure reit,,australia,,,,,,1043000000,,,,,,,,
genomma lab internacional,,mexico,,,,,,1038000000,,,,,,,,
china union holdings,,china,,,,,,1042000000,,,,,,,,
john b sanfilippo & son,,usa,,,,,,1040000000,,,,,,,,
eurohold bulgaria ad,,bulgaria,,,,,,,,,,,,,,
xiamen leading optics co ltd,,china,,,,,,1036000000,,,,,,,,
norinco international cooperation,,china,,,,,,1040000000,,,,,,,,
sto se & co kgaa,,germany,,,,,,1041000000,,,,,,,,
hiag immobilien holding ag,,switzerland,,,,,,1044000000,,,,,,,,
spic yuanda environmental-protection,,china,,,,,,1038000000,,,,,,,,
kunshan kersen science & technology,,china,,,,,,1040000000,,,,,,,,
protector forsikring asa,,norway,,,,,,1043000000,,,,,,,,
guizhou sanli pharmaceutical co ltd,,china,,,,,,1044000000,,,,,,,,
ningxia western venture industrial,,china,,,,,,1038000000,,,,,,,,
cosonic intelligent technologies co ltd,,china,,,,,,1043000000,,,,,,,,
uranium energy,,usa,,,,,,1037000000,,,,,,,,
zhejiang shengyang science and technology,,china,,,,,,1036000000,,,,,,,,
opto tech corporation,,taiwan,,,,,,1035000000,,,,,,,,
sabuy technology public company limited,,thailand,,,,,,1044000000,,,,,,,,
henan huaying agricultural development,,china,,,,,,1043000000,,,,,,,,
atai life sciences nv,,germany,,,,,,1029000000,,,,,,,,
peijia medical limited,,china,,,,,,1034000000,,,,,,,,
zylox-tonbridge medical technology co ltd,,china,,,,,,1027000000,,,,,,,,
firstgroup,,uk,,,,,,1030000000,,,,,,,,
yixin group,,china,,,,,,1028000000,,,,,,,,
chong kun dang pharmaceutical,,south korea,,,,,,1025000000,,,,,,,,
guangdong huiyun titanium industry co ltd,,china,,,,,,1031000000,,,,,,,,
nlight,,usa,,,,,,1029000000,,,,,,,,
polar capital holdings,,uk,,,,,,1034000000,,,,,,,,
bombay burmah trading corporation,,india,,,,,,1028000000,,,,,,,,
jinshang bank,,china,,,,,,1033000000,,,,,,,,
tsubakimoto chain,,japan,,,,,,1027000000,,,,,,,,
federal national mortgage association,,usa,,,,,,1025000000,,,,,,,,
lotte tour development,,south korea,,,,,,1026000000,,,,,,,,
andhra bank,,india,,,,,,,,,,,,,,
daishi hokuetsu financial group,,japan,,,,,,1029000000,,,,,,,,
finnair oyj,,finland,,,,,,1033000000,,,,,,,,
jiangsu gdk biotechnology co ltd,,china,,,,,,1034000000,,,,,,,,
knoll,,usa,,,,,,,,,,,,,,
indus holding ag,,germany,,,,,,1033000000,,,,,,,,
bank of georgia group,,uk,,,,,,1034000000,,,,,,,,
shenzhen rongda photosensitive science & technology,,china,,,,,,1027000000,,,,,,,,
avanti feeds,,india,,,,,,1030000000,,,,,,,,
cafe de coral holdings,,china,,,,,,1026000000,,,,,,,,
digital 9 infrastructure plc,,jersey,,,,,,,,,,,,,,
henan yuguang gold&lead co ltd,,china,,,,,,1030000000,,,,,,,,
retail estates,,belgium,,,,,,1031000000,,,,,,,,
farmers & merchants bank of long beach,,usa,,,,,,1026000000,,,,,,,,
epoxy base electronic material corporation limited,,china,,,,,,1025000000,,,,,,,,
changzhou almaden,,china,,,,,,1026000000,,,,,,,,
qiaoyin city management coltd,,china,,,,,,1025000000,,,,,,,,
sundaram-clayton,,india,,,,,,1028000000,,,,,,,,
kayne anderson mlp/midstream investment company,,usa,,,,,,1033000000,,,,,,,,
magic software enterprises,,israel,,,,,,1027000000,,,,,,,,
rdc semiconductor,,taiwan,,,,,,1032000000,,,,,,,,
kearny financial,,usa,,,,,,1027000000,,,,,,,,
zhejiang zhongxin fluoride materials,,china,,,,,,1033000000,,,,,,,,
xiandai investment,,china,,,,,,1025000000,,,,,,,,
energiekontor ag,,germany,,,,,,1032000000,,,,,,,,
mitsubishi logisnext,,japan,,,,,,1025000000,,,,,,,,
hokuetsu corporation,,japan,,,,,,1025000000,,,,,,,,
eeka fashion holdings,,china,,,,,,1029000000,,,,,,,,
beijing forever technology,,china,,,,,,1027000000,,,,,,,,
hualing xingma automobile group,,china,,,,,,1029000000,,,,,,,,
cultural investment holdings,,china,,,,,,1026000000,,,,,,,,
whirlpool china,,china,,,,,,1033000000,,,,,,,,
litalico,,japan,,,,,,1034000000,,,,,,,,
vip industries,,india,,,,,,1027000000,,,,,,,,
foshan nationstar optoelectronics,,china,,,,,,1028000000,,,,,,,,
lakeland bancorp,,usa,,,,,,1030000000,,,,,,,,
syndax pharmaceuticals,,usa,,,,,,1031000000,,,,,,,,
huami corporation,,china,,,,,,,,,,,,,,
sprott,,canada,,,,,,1026000000,,,,,,,,
traffic control technology,,china,,,,,,1032000000,,,,,,,,
suruga bank,,japan,,,,,,1031000000,,,,,,,,
shenzhen deren electronic,,china,,,,,,1031000000,,,,,,,,
citic offshore helicopter,,china,,,,,,1026000000,,,,,,,,
guangxi guidong electric power,,china,,,,,,1032000000,,,,,,,,
global fashion group,,singapore,,,,,,1018000000,,,,,,,,
jumia technologies ag,,germany,,,,,,1015000000,,,,,,,,
berkshire grey inc,,usa,,,,,,1022000000,,,,,,,,
change,,japan,,,,,,1019000000,,,,,,,,
hiecise precision equipment coltd,,china,,,,,,1020000000,,,,,,,,
sichuan hongda coltd,,china,,,,,,1019000000,,,,,,,,
bellring brands,,usa,,,,,,1022000000,,,,,,,,
haitong unitrust international leasing,,china,,,,,,1024000000,,,,,,,,
arko holdings,,usa,,,,,,1017000000,,,,,,,,
banca monte dei paschi di siena,,italy,,,,,,1017000000,,,,,,,,
restaurant group,,uk,,,,,,1022000000,,,,,,,,
fujian foxit software development joint stock coltd,,china,,,,,,1019000000,,,,,,,,
nojima corporation,,japan,,,,,,1023000000,,,,,,,,
lemaitre vascular,,usa,,,,,,1021000000,,,,,,,,
model n,,usa,,,,,,1024000000,,,,,,,,
china gold international resources,,canada,,,,,,1016000000,,,,,,,,
mannkind corporation,,usa,,,,,,1023000000,,,,,,,,
sanyo chemical industries,,japan,,,,,,1017000000,,,,,,,,
arabian cement,,saudi arabia,,,,,,1021000000,,,,,,,,
sigdo koppers sa,,chile,,,,,,1015000000,,,,,,,,
cogeco,,canada,,,,,,1015000000,,,,,,,,
silvercrest metals,,canada,,,,,,1019000000,,,,,,,,
fastighets ab trianon publ,,sweden,,,,,,1017000000,,,,,,,,
toyobo,,japan,,,,,,1022000000,,,,,,,,
canny elevator,,china,,,,,,1017000000,,,,,,,,
property for industry,,new zealand,,,,,,1017000000,,,,,,,,
shanghai urban architecture design co ltd,,china,,,,,,1024000000,,,,,,,,
anterix,,usa,,,,,,1020000000,,,,,,,,
jiangsu aidea pharmaceutical co ltd,,china,,,,,,1024000000,,,,,,,,
eastern polymer group public company,,thailand,,,,,,1015000000,,,,,,,,
designer brands,,usa,,,,,,1024000000,,,,,,,,
wing tai holdings,,singapore,,,,,,1017000000,,,,,,,,
maisons du monde,,france,,,,,,1017000000,,,,,,,,
nuveen preferred & income opportunities fund,,usa,,,,,,1023000000,,,,,,,,
gdi integrated facility services,,canada,,,,,,1023000000,,,,,,,,
gohigh data networks technology,,china,,,,,,1024000000,,,,,,,,
cairn homes,,ireland,,,,,,1017000000,,,,,,,,
briscoe group,,new zealand,,,,,,1016000000,,,,,,,,
irish continental group,,ireland,,,,,,1023000000,,,,,,,,
guangdong sanhe pile coltd,,china,,,,,,1017000000,,,,,,,,
aktia pankki oyj,,finland,,,,,,1017000000,,,,,,,,
361 degrees international,,china,,,,,,1020000000,,,,,,,,
plby group inc,,usa,,,,,,1020000000,,,,,,,,
cohn robbins holdings corp,,usa,,,,,,1017000000,,,,,,,,
shantui construction machinery,,china,,,,,,1017000000,,,,,,,,
prince pipes and fittings,,india,,,,,,1022000000,,,,,,,,
yuexiu transport infrastructure,,hong kong,,,,,,1023000000,,,,,,,,
uob-kay hian holdings,,singapore,,,,,,1019000000,,,,,,,,
wuxi xinje electric,,china,,,,,,1017000000,,,,,,,,
aerospace industrial development corporation,,taiwan,,,,,,1021000000,,,,,,,,
nanjing quanxin cable technology,,china,,,,,,1018000000,,,,,,,,
wtb financial corporation,,usa,,,,,,1024000000,,,,,,,,
shenzhen jieshun science and technology industry,,china,,,,,,1021000000,,,,,,,,
hubei jiuzhiyang infrared system,,china,,,,,,1023000000,,,,,,,,
shandong lukang pharmaceutical,,china,,,,,,1018000000,,,,,,,,
hainan haiyao,,china,,,,,,1019000000,,,,,,,,
permanent tsb group holdings,,ireland,,,,,,1015000000,,,,,,,,
oakley capital investments limited,,bermuda,,,,,,1017000000,,,,,,,,
australian ethical investment ltd,,australia,,,,,,1022000000,,,,,,,,
now,,usa,,,,,,1020000000,,,,,,,,
net263,,china,,,,,,1019000000,,,,,,,,
nobina ab publ,,sweden,,,,,,1019000000,,,,,,,,
heidelberger druckmaschinen,,germany,,,,,,1017000000,,,,,,,,
sunrise group company,,china,,,,,,1019000000,,,,,,,,
beml,,india,,,,,,1018000000,,,,,,,,
wuxi best precision machinery,,china,,,,,,1021000000,,,,,,,,
elektro redes,,brazil,,,,,,1023000000,,,,,,,,
markforged holding corporation,,usa,,,,,,1005000000,,,,,,,,
hyliion holdings corp,,usa,,,,,,1009000000,,,,,,,,
estacio participacoes,,brazil,,,,,,1008000000,,,,,,,,
caverion oyj,,finland,,,,,,1012000000,,,,,,,,
infocom corporation,,japan,,,,,,1014000000,,,,,,,,
hefei urban construction development co ltd,,china,,,,,,1012000000,,,,,,,,
pt bank bisnis internasional tbk,,indonesia,,,,,,1006000000,,,,,,,,
weihai guangtai airport equipment,,china,,,,,,1014000000,,,,,,,,
denbury resources,,usa,,,,,,,,,,,,,,
c-mer eye care holdings,,hong kong,,,,,,1006000000,,,,,,,,
chudenko corporation,,japan,,,,,,1007000000,,,,,,,,
conduit holdings limited,,bermuda,,,,,,1013000000,,,,,,,,
us ecology,,usa,,,,,,1011000000,,,,,,,,
hnac technology,,china,,,,,,1012000000,,,,,,,,
astrazeneca pharma india,,india,,,,,,1010000000,,,,,,,,
costa group holdings,,australia,,,,,,1013000000,,,,,,,,
kato sangyo,,japan,,,,,,1009000000,,,,,,,,
denny's corporation,,usa,,,,,,1007000000,,,,,,,,
tus environmental science and technology development,,china,,,,,,1011000000,,,,,,,,
atlanticus holdings corporation,,usa,,,,,,1012000000,,,,,,,,
hawaiian holdings,,usa,,,,,,1011000000,,,,,,,,
pvr,,india,,,,,,1010000000,,,,,,,,
beximco pharmaceuticals limited,,bangladesh,,,,,,1006000000,,,,,,,,
kh neochem,,japan,,,,,,1010000000,,,,,,,,
netstreit corp,,usa,,,,,,1005000000,,,,,,,,
apollo strategic growth capital,,cayman islands,,,,,,1007000000,,,,,,,,
great lakes dredge & dock corporation,,usa,,,,,,1014000000,,,,,,,,
fibra macquarie mexico,,mexico,,,,,,1008000000,,,,,,,,
keli motor group,,china,,,,,,1013000000,,,,,,,,
bain capital specialty finance,,usa,,,,,,1011000000,,,,,,,,
zhejiang zhongcheng packing material,,china,,,,,,1008000000,,,,,,,,
fineos corporation holdings,,australia,,,,,,1005000000,,,,,,,,
centuria office reit,,australia,,,,,,1014000000,,,,,,,,
irish residential properties reit,,ireland,,,,,,1010000000,,,,,,,,
dima holdings ltd,,china,,,,,,1011000000,,,,,,,,
heartland group holdings,,new zealand,,,,,,1013000000,,,,,,,,
sinopec kantons holdings,,hong kong,,,,,,1007000000,,,,,,,,
guangzhou guangri stock,,china,,,,,,1007000000,,,,,,,,
indiabulls real estate,,india,,,,,,1013000000,,,,,,,,
changjiang runfa health industry,,china,,,,,,1013000000,,,,,,,,
tianjin teda,,china,,,,,,1010000000,,,,,,,,
simulations plus,,usa,,,,,,1006000000,,,,,,,,
sii societe pour l'informatique industrielle societe anonyme,,france,,,,,,1007000000,,,,,,,,
ryerson holding corporation,,usa,,,,,,1010000000,,,,,,,,
shanghai tianchen co ltd,,china,,,,,,1005000000,,,,,,,,
nancal technology,,china,,,,,,1008000000,,,,,,,,
goco group,,uk,,,,,,,,,,,,,,
logwin ag,,luxembourg,,,,,,1009000000,,,,,,,,
guodian nanjing automation,,china,,,,,,1009000000,,,,,,,,
yantai north anjuice company,,china,,,,,,1006000000,,,,,,,,
wabash national corporation,,usa,,,,,,1012000000,,,,,,,,
the hour glass limited,,singapore,,,,,,1011000000,,,,,,,,
lihe technology hunan co ltd,,china,,,,,,1005000000,,,,,,,,
fujian apex software,,china,,,,,,1005000000,,,,,,,,
japan asset marketing,,japan,,,,,,1012000000,,,,,,,,
meiko electronics,,japan,,,,,,1013000000,,,,,,,,
zhejiang chunhui intelligent control co ltd,,china,,,,,,1011000000,,,,,,,,
hengtai securities co ltd,,china,,,,,,1012000000,,,,,,,,
china youzan,,hong kong,,,,,,996000000,,,,,,,,
groww,,india,,,,,,,,,,,,,,
ascend wellness holdings inc,,usa,,,,,,1003000000,,,,,,,,
multilaser industrial sa,,brazil,,,,,,1003000000,,,,,,,,
blink charging,,usa,,,,,,1000000000,,,,,,,,
elektro redes sa,,brazil,,,,,,999000000,,,,,,,,
korea petrochemical ind,,south korea,,,,,,999000000,,,,,,,,
f45 training holdings inc,,usa,,,,,,1000000000,,,,,,,,
valor holdings,,japan,,,,,,995000000,,,,,,,,
funai soken holdings,,japan,,,,,,997000000,,,,,,,,
pnc infratech,,india,,,,,,999000000,,,,,,,,
xano industri ab publ,,sweden,,,,,,1001000000,,,,,,,,
alkyl amines chemicals,,india,,,,,,1000000000,,,,,,,,
eastern province cement company,,saudi arabia,,,,,,997000000,,,,,,,,
clipper logistics,,uk,,,,,,1003000000,,,,,,,,
glenmark life sciences limited,,india,,,,,,999000000,,,,,,,,
belc,,japan,,,,,,997000000,,,,,,,,
kamaz publicly traded company,,russia,,,,,,1002000000,,,,,,,,
tokai holdings corporation,,japan,,,,,,999000000,,,,,,,,
cewe stiftung & co kgaa,,germany,,,,,,999000000,,,,,,,,
young & co's brewery,,uk,,,,,,999000000,,,,,,,,
kenda rubber industrial,,taiwan,,,,,,1002000000,,,,,,,,
synergie se,,france,,,,,,996000000,,,,,,,,
