Cluster ID,Link Score,name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
1149,0.67448264,orix,,japan,,,,,,,19010000000,"banks, financialservices",,,,,80,,,,,,
696,0.67448395,vonovia,,germany,,,,,,,19190000000,"realestate, dax, reits",,,,,24,,,,,,
,,centerpoint energy,,usa,,,,,,,19130000000,"electricity, energy",,,,,30,,,,,,
804,0.67448384,aker bp,,norway,,,,,,,19200000000,"oilgas, energy",,,,,30,,,,,,
,,mahin& mahindra,,india,,,,,,,19220000000,automakers,,,,,15,,,,,,
,,texas pacific land trust,,usa,,,,,,,19210000000,,,,,,2,,,,,,
1297,0.6744734,h&m,,sweden,,,,,,,19230000000,"clothing, retail",,,,,11,,,,,,
868,0.67448366,fortis,,canada,,,,,,,19250000000,"utilitycompanies, electricity, energy",,,,,39,,,,,,
,,biomarin pharmaceutical,,usa,,,,,,,19270000000,,,,,,103,,,,,,
330,0.67448467,dai-ichi life holdings,,japan,,,,,,,19320000000,insurance,,,,,18,,,,,,
1102,0.6744829,teledyne,,usa,,,,,,,19270000000,,,,,,411,,,,,,
,,centrais electricas brasileiras,,brazil,,,,,,,19370000000,"utilitycompanies, electricity, energy",,,,,8,,,,,,
,,dover,,usa,,,,,,,19410000000,,,,,,138,,,,,,
779,0.67448384,marubeni,,japan,,,,,,,19420000000,,,,,,11,,,,,,
1336,0.67447186,schindler group,,switzerland,,,,,,,19440000000,,,,,,177,,,,,,
,,rollins,,usa,,,,,,,19440000000,,,,,,39,,,,,,
307,0.6744847,citizens financial group,,usa,,,,,,,19450000000,"financialservices, banks",,,,,39,,,,,,
408,0.67448455,banco do brasil,,brazil,,,,,,,19490000000,"banks, financialservices",,,,,6,,,,,,
460,0.67448443,svenska handelsbanken,,sweden,,,,,,,19500000000,,,,,,9,,,,,,
447,0.67448443,sany heavy industry,,china,,,,,,,19550000000,,,,,,2,,,,,,
,,chow tai fook,,hong kong,,,,,,,19630000000,"retail, luxurygoods",,,,,1,,,,,,
820,0.6744838,endesa,,spain,,,,,,,19600000000,"electricity, utilitycompanies, energy",,,,,18,,,,,,
1165,0.6744824,kia,,south korea,,,,,,,19660000000,"automakers, manufacturing",,,,,49,,,,,,
,,air china,,china,,,,,,,19630000000,"airlines, travel, transportation",,,,,1,,,,,,
1118,0.6744829,aena,,spain,,,,,,,19640000000,"airports, infrastructure",,,,,130,,,,,,
579,0.6744842,ecopetrol,,colombia,,,,,,,19630000000,"oilgas, energy",,,,,9,,,,,,
16,0.67448515,the saudi british bank,,saudi arabia,,,,,,,19720000000,"banks, financialservices",,,,,9,,,,,,
621,0.6744841,z holdings,,japan,,,,,,,19670000000,internet,,,,,2,,,,,,
577,0.6744842,ferrovial,,spain,,,,,,,19650000000,"construction, infrastructure",,,,,26,,,,,,
534,0.67448425,church & dwight,,usa,,,,,,,19680000000,consumergoods,,,,,80,,,,,,
,,boe technology,,china,,,,,,,19680000000,,,,,,0,,,,,,
,,ptt exploration and production,,thailand,,,,,,,19690000000,"oilgas, energy",,,,,4,,,,,,
,,cf industries,,usa,,,,,,,19720000000,fertilizercompanies,,,,,100,,,,,,
715,0.67448395,atlantia,,italy,,,,,,,19780000000,,,,,,24,,,,,,
426,0.6744845,invitation homes,,usa,,,,,,,19750000000,realestate,,,,,32,,,,,,
1057,0.6744831,michelin,,france,,,,,,,19780000000,"tires, cac40",,,,,27,,,,,,
,,w r berkley,,usa,,,,,,,19810000000,insurance,,,,,74,,,,,,
,,molina healthcare,,usa,,,,,,,19810000000,"healthcare, insurance",,,,,339,,,,,,
,,epam systems,,usa,,,,,,,19910000000,"professionalservices, itservices, software, tech",,,,,338,,,,,,
,,xylem,,usa,,,,,,,20000000000,,,,,,110,,,,,,
,,beigene,,china,,,,,,,20080000000,pharmaceuticals,,,,,193,,,,,,
,,ntpc limited,,india,,,,,,,20060000000,,,,,,2,,,,,,
,,coterra energy,,usa,,,,,,,20090000000,"energy, oilgas",,,,,25,,,,,,
13,0.67448515,m3 inc,,japan,,,,,,,20030000000,"healthcare, internet, tech, software",,,,,29,,,,,,
594,0.6744842,nibe industrier,,sweden,,,,,,,20150000000,,,,,,9,,,,,,
,,longfor group,,china,,,,,,,20120000000,,,,,,3,,,,,,
,,eisai,,japan,,,,,,,20160000000,pharmaceuticals,,,,,70,,,,,,
625,0.6744841,regions financial,,usa,,,,,,,20170000000,financialservices,,,,,21,,,,,,
,,firstrand,,south africa,,,,,,,20220000000,"banks, financialservices",,,,,3,,,,,,
,,copel,,brazil,,,,,,,20220000000,,,,,,7,,,,,,
18,0.67448515,waters corporation,,usa,,,,,,,20230000000,,,,,,340,,,,,,
847,0.6744837,zto express,,china,,,,,,,20260000000,courier,,,,,25,,,,,,
618,0.67448413,upm-kymmene,,finland,,,,,,,20240000000,pulpandpaper,,,,,37,,,,,,
,,mitsubishi electric,,japan,,,,,,,20360000000,"electronics, manufacturing",,,,,9,,,,,,
,,ke holdings,,china,,,,,,,20340000000,realestate,,,,,16,,,,,,
903,0.6744836,nippon paint,,japan,,,,,,,20330000000,paintcoating,,,,,8,,,,,,
775,0.67448384,sumitomo,,japan,,,,,,,20360000000,investment,,,,,16,,,,,,
1129,0.67448276,cgi,,canada,,,,,,,20390000000,professionalservices,,,,,85,,,,,,
972,0.6744834,tesco,,uk,,,,,,,20450000000,"retail, supermarketchains",,,,,2,,,,,,
378,0.67448455,hewlett packard enterprise,,usa,,,,,,,20570000000,"tech, networkinghardware",,,,,16,,,,,,
825,0.6744838,repsol,,spain,,,,,,,20640000000,"oilgas, energy",,,,,14,,,,,,
1322,0.6744723,shanghai airport,,china,,,,,,,20660000000,"airports, infrastructure",,,,,8,,,,,,
1168,0.67448235,ppl,,usa,,,,,,,21330000000,"electricity, energy",,,,,28,,,,,,
1399,0.67446893,ntt data,,japan,,,,,,,20640000000,"itservices, professionalservices",,,,,14,,,,,,
508,0.6744843,east japan railway,,japan,,,,,,,21410000000,"railways, transportation",,,,,56,,,,,,
,,ingersoll rand,,ireland,,,,,,,21380000000,,,,,,52,,,,,,
916,0.67448354,terumo,,japan,,,,,,,21410000000,medicaldevices,,,,,28,,,,,,
,,first republic bank,,usa,,,,,,,21410000000,"banks, financialservices",,,,,117,,,,,,
835,0.6744838,argenx,,netherlands,,,,,,,21630000000,pharmaceuticals,,,,,384,,,,,,
549,0.67448425,telefonica,,spain,,,,,,,21500000000,telecommunication,,,,,3,,,,,,
,,uapartments,,usa,,,,,,,21500000000,,,,,,39,,,,,,
789,0.67448384,datadog,,usa,,,,,,,21680000000,"software, internet, tech",,,,,68,,,,,,
992,0.6744833,epiroc,,sweden,,,,,,,21620000000,"machinerymanufacturing, manufacturing",,,,,18,,,,,,
1392,0.6744691,ericsson,,sweden,,,,,,,21760000000,"telecommunicationsequipment, tech",,,,,6,,,,,,
503,0.6744844,deutsche bank,,germany,,,,,,,21750000000,"banks, financialservices, dax",,,,,10,,,,,,
,,jsw steel,,india,,,,,,,21780000000,"steelproducers, steelindustry",,,,,9,,,,,,
425,0.6744845,cnh industrial,,uk,,,,,,,21790000000,specialtyvehicles,,,,,16,,,,,,
,,oil & natural gas,,india,,,,,,,21780000000,"oilgas, energy",,,,,1,,,,,,
942,0.6744835,arcelormittal,,luxembourg,,,,,,,21820000000,"cac40, steelproducers, steelindustry",,,,,26,,,,,,
334,0.67448467,ck hutchison holdings,,hong kong,,,,,,,21850000000,"conglomerate, telecommunication, infrastructure, ports",,,,,5,,,,,,
824,0.6744838,horizon therapeutics,,ireland,,,,,,,21820000000,pharmaceuticals,,,,,96,,,,,,
753,0.6744839,martin marietta,,usa,,,,,,,21880000000,buildingmaterials,,,,,352,,,,,,
,,delta air lines,,usa,,,,,,,22010000000,"airlines, travel, transportation",,,,,34,,,,,,
546,0.67448425,techtronic industries,,hong kong,,,,,,,21930000000,"electronics, toolmanufacturers, manufacturing",,,,,11,,,,,,
428,0.6744845,edp renovaveis,,spain,,,,,,,21960000000,"energy, renewableenergy, electricity, utilitycompanies",,,,,22,,,,,,
393,0.67448455,koninklijke dsm,,netherlands,,,,,,,22070000000,food,,,,,125,,,,,,
771,0.67448384,li auto,,china,,,,,,,22040000000,"automakers, electricvehicles",,,,,22,,,,,,
821,0.6744838,adidas,,germany,,,,,,,22030000000,"footwear, sportsgoods, dax, clothing",,,,,120,,,,,,
1051,0.6744831,principal,,usa,,,,,,,22080000000,"insurance, investment, financialservices",,,,,90,,,,,,
533,0.67448425,ganfeng lithium,,china,,,,,,,22090000000,mining,,,,,11,,,,,,
776,0.67448384,unicharm,,japan,,,,,,,22130000000,,,,,,37,,,,,,
865,0.67448366,seagen,,usa,,,,,,,22160000000,"pharmaceuticals, biotech",,,,,119,,,,,,
1406,0.6744686,extra space storage,,usa,,,,,,,22190000000,realestate,,,,,157,,,,,,
,,arch capital,,bermuda,,,,,,,22240000000,insurance,,,,,60,,,,,,
,,dte energy,,usa,,,,,,,22160000000,"energy, electricity, utilitycompanies",,,,,114,,,,,,
717,0.67448395,legrand,,france,,,,,,,22270000000,cac40,,,,,82,,,,,,
700,0.67448395,evolution gaming,,sweden,,,,,,,22270000000,"gambling, entertainment",,,,,103,,,,,,
541,0.67448425,china everbright bank,,china,,,,,,,22320000000,"banks, financialservices",,,,,0,,,,,,
1140,0.67448276,sse,,uk,,,,,,,22370000000,,,,,,20,,,,,,
1067,0.67448306,ameren,,usa,,,,,,,22390000000,"electricity, energy",,,,,86,,,,,,
355,0.6744846,southwest airlines,,usa,,,,,,,22440000000,"airlines, travel, transportation",,,,,37,,,,,,
1180,0.67448205,fifth third bank,,usa,,,,,,,22630000000,"banks, financialservices",,,,,32,,,,,,
1521,0.6744584,yankuang energy yanzhou coal mining,,china,,,,,,,22790000000,"mining, coalmining, energy",,,,,5,,,,,,
,,smic,,china,,,,,,,22760000000,"semiconductors, tech",,,,,2,,,,,,
695,0.67448395,sandvik,,sweden,,,,,,,22820000000,"engineering, machinerymanufacturing, manufacturing",,,,,18,,,,,,
600,0.67448413,mccormick & company,,usa,,,,,,,22880000000,food,,,,,85,,,,,,
551,0.67448425,tyson foods,,usa,,,,,,,22920000000,food,,,,,63,,,,,,
954,0.6744834,canon,,japan,,,,,,,22880000000,"electronics, tech, techhardware",,,,,22,,,,,,
793,0.67448384,fubon financial,,taiwan,,,,,,,23050000000,"banks, financialservices",,,,,1,,,,,,
373,0.67448455,rogers communication,,canada,,,,,,,23070000000,"telecommunication, mediapress",,,,,45,,,,,,
,,goodman group,,australia,,,,,,,23070000000,"realestate, reits, investment",,,,,12,,,,,,
,,nestle india,,india,,,,,,,23170000000,food,,,,,240,,,,,,
,,central japan railway,,japan,,,,,,,23210000000,"railways, transportation",,,,,117,,,,,,
,,telkom indonesia,,indonesia,,,,,,,23220000000,telecommunication,,,,,23,,,,,,
1287,0.67447376,national bank of canada,,canada,,,,,,,23170000000,"banks, financialservices",,,,,68,,,,,,
952,0.6744834,yum china,,china,,,,,,,23260000000,"food, restaurantchains",,,,,55,,,,,,
675,0.674484,weyerhaeuser,,usa,,,,,,,23320000000,,,,,,31,,,,,,
1520,0.6744586,the trade desk,,usa,,,,,,,23380000000,"software, internet, tech",,,,,47,,,,,,
,,adani ports & sez,,india,,,,,,,23410000000,ports,,,,,10,,,,,,
1023,0.6744832,ebay,,usa,,,,,,,23420000000,"internet, ecommerce, tech",,,,,43,,,,,,
1010,0.67448324,fortive,,usa,,,,,,,23490000000,,,,,,66,,,,,,
10,0.67448515,sartorius,,germany,,,,,,,23700000000,"scientifictechnicalinstruments, dax",,,,,325,,,,,,
325,0.67448467,avalonbay communities,,usa,,,,,,,23490000000,"realestate, investment",,,,,167,,,,,,
396,0.67448455,amadeus it group,,spain,,,,,,,23640000000,"software, tech, travel",,,,,52,,,,,,
781,0.67448384,china resources beer,,hong kong,,,,,,,23710000000,"alcoholicbeverages, beverages",,,,,7,,,,,,
742,0.67448395,partners group,,switzerland,,,,,,,23710000000,investment,,,,,909,,,,,,
1025,0.6744832,the hartford,,usa,,,,,,,23710000000,"financialservices, insurance",,,,,74,,,,,,
459,0.67448443,hannover ruck,,germany,,,,,,,23680000000,insurance,,,,,196,,,,,,
,,agnico eagle mines,,canada,,,,,,,23750000000,"mining, goldmining",,,,,51,,,,,,
540,0.67448425,vulcan materials,,usa,,,,,,,23800000000,buildingmaterials,,,,,179,,,,,,
,,btg pactual,,brazil,,,,,,,23850000000,financialservices,,,,,2,,,,,,
602,0.67448413,firstenergy,,usa,,,,,,,23840000000,"electricity, energy",,,,,41,,,,,,
298,0.6744848,alexandria real estate equities,,usa,,,,,,,23870000000,realestate,,,,,145,,,,,,
601,0.67448413,tractor supply,,usa,,,,,,,24000000000,retail,,,,,217,,,,,,
,,china securities,,china,,,,,,,23900000000,,,,,,3,,,,,,
,,cellnex telecom,,spain,,,,,,,24060000000,telecommunication,,,,,34,,,,,,
966,0.6744834,sirius xm,,usa,,,,,,,24110000000,telecommunication,,,,,6,,,,,,
1303,0.6744732,cbre group,,usa,,,,,,,24110000000,"realestate, investment",,,,,76,,,,,,
,,flutter entertainment,,ireland,,,,,,,25380000000,"gambling, entertainment",,,,,68,,,,,,
631,0.6744841,unicredit,,italy,,,,,,,25660000000,"banks, financialservices",,,,,13,,,,,,
1244,0.6744761,delta electronics,,taiwan,,,,,,,25500000000,"electronics, tech, techhardware",,,,,9,,,,,,
984,0.67448336,m&t bank,,usa,,,,,,,25540000000,"banks, financialservices",,,,,147,,,,,,
814,0.6744838,saic motor,,china,,,,,,,25540000000,"automakers, manufacturing",,,,,2,,,,,,
448,0.67448443,imperial brands,,uk,,,,,,,24120000000,tobacco,,,,,25,,,,,,
744,0.67448395,ferguson,,uk,,,,,,,25640000000,,,,,,123,,,,,,
1207,0.6744782,veeva systems,,usa,,,,,,,25660000000,"software, tech",,,,,165,,,,,,
,,mobileye,,israel,,,,,,,25910000000,"autonomousdriving, software, tech",,,,,32,,,,,,
19,0.67448515,genuine parts company,,usa,,,,,,,25810000000,,,,,,182,,,,,,
769,0.67448384,fujitsu,,japan,,,,,,,25920000000,"itservices, professionalservices",,,,,133,,,,,,
,,warner bros discovery,,usa,,,,,,,25850000000,"entertainment, mediapress",,,,,10,,,,,,
815,0.6744838,hormel foods,,usa,,,,,,,26000000000,food,,,,,47,,,,,,
669,0.674484,intact financial,,canada,,,,,,,25910000000,insurance,,,,,147,,,,,,
818,0.6744838,orange,,france,,,,,,,26020000000,"telecommunication, cac40",,,,,9,,,,,,
553,0.67448425,saudi electricity,,saudi arabia,,,,,,,26030000000,"electricity, energy",,,,,6,,,,,,
822,0.6744838,zimmer biomet,,usa,,,,,,,26060000000,medicaldevices,,,,,124,,,,,,
26,0.67448515,ptt pcl,,thailand,,,,,,,26070000000,"oilgas, energy",,,,,0,,,,,,
1034,0.6744832,kone,,finland,,,,,,,26100000000,"engineering, professionalservices",,,,,50,,,,,,
660,0.6744841,coloplast,,denmark,,,,,,,26160000000,,,,,,120,,,,,,
892,0.67448366,ashtead,,uk,,,,,,,26390000000,,,,,,59,,,,,,
636,0.6744841,swiss re,,switzerland,,,,,,,26380000000,insurance,,,,,91,,,,,,
,,baxter,,usa,,,,,,,26390000000,"pharmaceuticals, biotech, healthcare",,,,,52,,,,,,
635,0.6744841,willis towers watson,,uk,,,,,,,26430000000,insurance,,,,,244,,,,,,
1070,0.67448306,naturgy,,spain,,,,,,,26440000000,,,,,,27,,,,,,
971,0.6744834,aptiv,,ireland,,,,,,,26490000000,"automotivesuppliers, autonomousdriving",,,,,97,,,,,,
,,crowdstrike,,usa,,,,,,,26530000000,"tech, software, itsecurity",,,,,113,,,,,,
795,0.67448384,lyondellbasell,,usa,,,,,,,26590000000,chemicals,,,,,81,,,,,,
,,gree electric appliances,,china,,,,,,,26660000000,"homekitchenappliances, electronics, manufacturing",,,,,4,,,,,,
,,daimler truck,,germany,,,,,,,26680000000,"specialtyvehicles, manufacturing",,,,,32,,,,,,
,,global payments,,usa,,,,,,,26720000000,"financialservices, tech",,,,,98,,,,,,
951,0.6744834,sampo,,finland,,,,,,,26600000000,insurance,,,,,51,,,,,,
,,foxconn industrial internet,,china,,,,,,,26830000000,,,,,,1,,,,,,
445,0.67448443,japan post holdings,,japan,,,,,,,26950000000,courier,,,,,7,,,,,,
773,0.67448384,gartner,,usa,,,,,,,27060000000,professionalservices,,,,,342,,,,,,
,,t rowe price,,usa,,,,,,,27090000000,investment,,,,,121,,,,,,
1187,0.6744803,vestas wind systems,,denmark,,,,,,,27100000000,"renewableenergy, electricity, energy",,,,,26,,,,,,
839,0.6744838,thales,,france,,,,,,,27090000000,"defensecontractors, cac40",,,,,127,,,,,,
,,shenzhen inovance,,china,,,,,,,27140000000,,,,,,10,,,,,,
,,sun life financial,,canada,,,,,,,27160000000,"financialservices, insurance",,,,,46,,,,,,
488,0.6744844,sociedad quimica y minera,,chile,,,,,,,27260000000,chemicals,,,,,95,,,,,,
1181,0.67448205,hp,,usa,,,,,,,27330000000,"tech, techhardware, electronics",,,,,27,,,,,,
1052,0.6744831,wipro,,india,,,,,,,27360000000,"professionalservices, itservices",,,,,4,,,,,,
,,kuhne nagel,,switzerland,,,,,,,27380000000,transportation,,,,,229,,,,,,
1103,0.6744829,nokia,,finland,,,,,,,27450000000,tech,,,,,4,,,,,,
813,0.6744838,franco-nevada,,canada,,,,,,,27470000000,"mining, investment, goldmining",,,,,142,,,,,,
456,0.67448443,fomento economico mexicano,,mexico,,,,,,,27550000000,beverages,,,,,77,,,,,,
578,0.6744842,caixabank,,spain,,,,,,,27460000000,"banks, financialservices",,,,,3,,,,,,
293,0.67448485,international flavors & fragrances,,usa,,,,,,,27560000000,"flavorsfragrances, cosmeticsandbeauty",,,,,108,,,,,,
6,0.67448515,wuxi biologics,,china,,,,,,,27710000000,"pharmaceuticals, biotech",,,,,13,,,,,,
440,0.6744845,wolters kluwer,,netherlands,,,,,,,27670000000,"software, tech",,,,,110,,,,,,
515,0.6744843,japan post bank,,japan,,,,,,,27760000000,"banks, financialservices",,,,,7,,,,,,
297,0.6744848,china overseas land & investment,,hong kong,,,,,,,27720000000,"realestate, investment",,,,,2,,,,,,
,,cosco shipping,,china,,,,,,,27710000000,"transportation, maritimetransportation, containershipping",,,,,1,,,,,,
965,0.6744834,swisscom,,switzerland,,,,,,,27790000000,telecommunication,,,,,536,,,,,,
1158,0.6744825,eqt,,sweden,,,,,,,27840000000,investment,,,,,22,,,,,,
572,0.6744842,american water works,,usa,,,,,,,27960000000,utilitycompanies,,,,,153,,,,,,
,,titan company,,india,,,,,,,27830000000,,,,,,31,,,,,,
1024,0.6744832,corning,,usa,,,,,,,28010000000,,,,,,33,,,,,,
1141,0.67448276,dnb,,norway,,,,,,,28030000000,financialservices,,,,,18,,,,,,
543,0.67448425,woolworths group,,australia,,,,,,,28090000000,"supermarketchains, retail",,,,,23,,,,,,
,,baker hughes,,usa,,,,,,,28110000000,"oilgas, energy",,,,,27,,,,,,
,,hyundai,,south korea,,,,,,,28360000000,"automakers, manufacturing",,,,,30,,,,,,
5,0.67448515,discover financial services,,usa,,,,,,,28340000000,financialservices,,,,,103,,,,,,
475,0.67448443,astellas pharma,,japan,,,,,,,28360000000,"pharmaceuticals, biotech",,,,,15,,,,,,
505,0.6744843,chunghwa telecom,,taiwan,,,,,,,28370000000,telecommunication,,,,,36,,,,,,
956,0.6744834,generali,,italy,,,,,,,28420000000,insurance,,,,,18,,,,,,
949,0.6744834,oneok,,usa,,,,,,,28530000000,"oilgas, energy",,,,,63,,,,,,
419,0.6744845,verisk analytics,,usa,,,,,,,28610000000,,,,,,182,,,,,,
,,alnylam pharmaceuticals,,usa,,,,,,,28460000000,pharmaceuticals,,,,,231,,,,,,
1243,0.6744761,citic limited,,china,,,,,,,28770000000,,,,,,0,,,,,,
,,sun pharmaceutical,,india,,,,,,,28560000000,"pharmaceuticals, biotech",,,,,11,,,,,,
900,0.6744836,fastenal,,usa,,,,,,,28780000000,,,,,,50,,,,,,
981,0.67448336,fanuc,,japan,,,,,,,28810000000,"robotics, machinerymanufacturing, manufacturing",,,,,151,,,,,,
598,0.67448413,hang seng bank,,hong kong,,,,,,,30320000000,"banks, financialservices",,,,,15,,,,,,
,,bank of ningbo,,china,,,,,,,30340000000,,,,,,4,,,,,,
680,0.674484,transurban,,australia,,,,,,,28850000000,"tollroadoperators, infrastructure",,,,,9,,,,,,
,,banco bradesco,,brazil,,,,,,,30370000000,"banks, financialservices",,,,,2,,,,,,
681,0.674484,on semiconductor,,usa,,,,,,,30330000000,"semiconductors, electronics, tech",,,,,70,,,,,,
,,ppg industries,,usa,,,,,,,30420000000,"chemicals, paintcoating",,,,,129,,,,,,
,,airports of thailand,,thailand,,,,,,,30390000000,"airports, infrastructure",,,,,2,,,,,,
943,0.6744835,hexagon,,sweden,,,,,,,30480000000,,,,,,11,,,,,,
1189,0.6744802,the people's insurance company picc,,china,,,,,,,30680000000,insurance,,,,,0,,,,,,
,,galaxy entertainment,,hong kong,,,,,,,30590000000,"hotels, travel",,,,,6,,,,,,
573,0.6744842,capgemini,,france,,,,,,,30710000000,"professionalservices, cac40, itservices",,,,,177,,,,,,
863,0.67448366,copart,,usa,,,,,,,30730000000,"internet, usedcarretailer, ecommerce, carretail",,,,,63,,,,,,
417,0.6744845,cognizant technology solutions,,usa,,,,,,,30520000000,"itservices, professionalservices",,,,,59,,,,,,
627,0.6744841,welltower,,usa,,,,,,,30710000000,realestate,,,,,65,,,,,,
712,0.67448395,barclays,,uk,,,,,,,30780000000,"banks, financialservices",,,,,7,,,,,,
254,0.67448515,natwest group,,uk,,,,,,,30780000000,"banks, financialservices",,,,,6,,,,,,
,,china pacific insurance,,china,,,,,,,30890000000,,,,,,3,,,,,,
890,0.67448366,genmab,,denmark,,,,,,,30790000000,"pharmaceuticals, biotech",,,,,45,,,,,,
,,pacific gas and electric,,usa,,,,,,,30940000000,"electricity, energy, oilgas",,,,,15,,,,,,
1093,0.67448294,telstra,,australia,,,,,,,31030000000,telecommunication,,,,,2,,,,,,
323,0.67448467,shanghai pudong development bank,,china,,,,,,,31070000000,"banks, financialservices",,,,,1,,,,,,
,,sba communications,,usa,,,,,,,31060000000,"realestate, investment, reits, telecommunication, infrastructure",,,,,287,,,,,,
1219,0.6744773,bank mandiri,,indonesia,,,,,,,31120000000,"banks, financialservices",,,,,0,,,,,,
,,bayan resources,,indonesia,,,,,,,31040000000,mining,,,,,0,,,,,,
1317,0.67447245,holcim group,,switzerland,,,,,,,31280000000,"buildingmaterials, cement",,,,,51,,,,,,
,,bajaj finserv,,india,,,,,,,31290000000,financialservices,,,,,19,,,,,,
,,peoples insurance company of china,,china,,,,,,,31270000000,insurance,,,,,0,,,,,,
326,0.67448467,mizuho financial group,,japan,,,,,,,31440000000,"banks, financialservices",,,,,2,,,,,,
1227,0.6744769,bae systems,,uk,,,,,,,31610000000,"defensecontractors, aerospace",,,,,10,,,,,,
306,0.6744847,old dominion freight line,,usa,,,,,,,31660000000,transportation,,,,,286,,,,,,
1047,0.6744831,keysight,,usa,,,,,,,31710000000,"software, tech",,,,,177,,,,,,
,,interactive brokers,,usa,,,,,,,31720000000,"financialservices, internet",,,,,76,,,,,,
,,dmart,,india,,,,,,,31740000000,retail,,,,,49,,,,,,
663,0.674484,imperial oil,,canada,,,,,,,31810000000,"oilgas, energy",,,,,52,,,,,,
512,0.6744843,haier smart home,,china,,,,,,,31590000000,homekitchenappliances,,,,,3,,,,,,
693,0.67448395,halliburton,,usa,,,,,,,31820000000,,,,,,35,,,,,,
,,maruti suzuki india,,india,,,,,,,31830000000,"automakers, manufacturing",,,,,105,,,,,,
,,digital realty,,usa,,,,,,,31960000000,"realestate, investment, reits",,,,,108,,,,,,
,,citic bank,,china,,,,,,,31840000000,"banks, financialservices",,,,,0,,,,,,
1172,0.6744822,great wall motors,,china,,,,,,,32009999999,"automakers, manufacturing",,,,,4,,,,,,
864,0.67448366,nasdaq,,usa,,,,,,,31850000000,"stockexchanges, financialservices, stockcryptoexchanges",,,,,64,,,,,,
989,0.6744833,mplx,,usa,,,,,,,32020000000,"oilgas, energy",,,,,31,,,,,,
993,0.6744833,atlassian,,australia,,,,,,,32049999999,"tech, software",,,,,125,,,,,,
,,singtel,,singapore,,,,,,,31880000000,telecommunication,,,,,1,,,,,,
788,0.67448384,coupang,,south korea,,,,,,,32070000000,"ecommerce, internet, retail, tech",,,,,18,,,,,,
531,0.67448425,dollar tree,,usa,,,,,,,32060000000,retail,,,,,144,,,,,,
872,0.67448366,ametek,,usa,,,,,,,32259999999,"electronics, manufacturing",,,,,140,,,,,,
714,0.67448395,experian,,ireland,,,,,,,32280000000,financialservices,,,,,34,,,,,,
324,0.67448467,constellation software,,canada,,,,,,,32430000000,"software, tech",,,,,1,,,,,,
,,vici properties,,usa,,,,,,,32479999999,"realestate, investment",,,,,33,,,,,,
,,luxshare precision,,china,,,,,,,32360000000,,,,,,4,,,,,,
873,0.67448366,resmed,,usa,,,,,,,32540000000,medicaldevices,,,,,222,,,,,,
901,0.6744836,mettler-toledo,,usa,,,,,,,32580000000,,,,,,1,,,,,,
,,maybank,,malaysia,,,,,,,32540000000,banks,,,,,5,,,,,,
,,sea garena,,singapore,,,,,,,32630000000,"internet, videogames, ecommerce, financialservices, entertainment, tech",,,,,58,,,,,,
1246,0.6744759,brown forman,,usa,,,,,,,32659999999,"alcoholicbeverages, beverages",,,,,68,,,,,,
1337,0.6744718,costar group,,usa,,,,,,,32600000000,"tech, realestate",,,,,80,,,,,,
1422,0.67446774,vanke,,china,,,,,,,32890000000,,,,,,2,,,,,,
706,0.67448395,illumina,,usa,,,,,,,32799999999,"genomics, biotech, manufacturing",,,,,208,,,,,,
751,0.6744839,otis worldwide,,usa,,,,,,,32909999999,,,,,,79,,,,,,
,,yanghe,,china,,,,,,,33000000000,"alcoholicbeverages, beverages",,,,,21,,,,,,
1022,0.6744832,transdigm,,usa,,,,,,,33150000000,aerospace,,,,,609,,,,,,
439,0.6744845,deutsche borse,,germany,,,,,,,33119999999,"stockexchanges, financialservices, dax, stockcryptoexchanges",,,,,180,,,,,,
1212,0.6744777,murata manufacturing murata seisakusho,,japan,,,,,,,33189999999,"electronics, tech, techhardware",,,,,52,,,,,,
973,0.6744834,alcon,,switzerland,,,,,,,33299999999,medicaldevices,,,,,67,,,,,,
,,globalfoundries,,usa,,,,,,,33189999999,"semiconductors, tech, techhardware",,,,,60,,,,,,
597,0.67448413,manulife financial,,canada,,,,,,,33490000000,"insurance, financialservices",,,,,17,,,,,,
763,0.67448384,naspers,,south africa,,,,,,,33530000000,"internet, mediapress, entertainment",,,,,31,,,,,,
1175,0.67448217,da,,france,,,,,,,33470000000,"cac40, food",,,,,52,,,,,,
,,haleon,,uk,,,,,,,33750000000,consumergoods,,,,,7,,,,,,
1428,0.6744675,kroger,,usa,,,,,,,33590000000,"retail, supermarketchains",,,,,46,,,,,,
,,bank of china hong kong,,hong kong,,,,,,,34150000000,"banks, financialservices",,,,,3,,,,,,
347,0.6744846,ameriprise financial,,usa,,,,,,,34259999999,financialservices,,,,,322,,,,,,
1177,0.6744821,dow,,usa,,,,,,,35680000000,"dowjones, chemicals",,,,,50,,,,,,
978,0.67448336,nidec,,japan,,,,,,,33860000000,"electronics, manufacturing",,,,,58,,,,,,
613,0.67448413,prudential,,uk,,,,,,,35880000000,insurance,,,,,25,,,,,,
484,0.6744844,las vegas sands,,usa,,,,,,,36010000000,"hotels, gambling, entertainment, travel",,,,,47,,,,,,
,,carrier,,usa,,,,,,,36020000000,,,,,,43,,,,,,
1197,0.67447925,bank of new york mellon,,usa,,,,,,,36050000000,"banks, financialservices",,,,,44,,,,,,
