name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
chipotle mexican grill inc,"newport beach, ca, united states",united states,,,,"july 13, 1993","97,660",brian r niccol,44110000000,,consumer discretionary,restaurants,5586000000,"https://www.chipotle.com, https://www.facebook.com/chipotle, https://www.twitter.com/chipotletweets, https://www.linkedin.com/company/chipotle-mexican-grill, https://en.wikipedia.org/wiki/chipotle mexican grill",,,,,,,
cintas corporation,"cincinnati, oh, united states",united states,,,,1929,"40,000",todd m schneider,44320000000,,industrials,specialty business services,us$7.09 billion (2020) us$4.476 billion (2015),"https://www.cintas.com, https://www.facebook.com/cintas, https://twitter.com/cintascorp, https://www.linkedin.com/company/cintas, https://en.wikipedia.org/wiki/cintas",,,,,,,
autozone inc,"memphis, tn, united states",united states,,,,"july 4, 1979","65,100",william c rhodes iii,44390000000,,consumer discretionary,specialty retail,"us$12.631 billion (fiscal year ended august 29, 2020)","https://www.autozone.com, https://en.wikipedia.org/wiki/autozone",,,,,,,
saudi arabian mining company,"riyadh, saudi arabia",saudi arabia,,,,,,robert g wilt,45000000000,,basic materials,other industrial metals & mining,,https://www.maaden.com.sa,,,,,,,
mitsui & co ltd,"tokyo, japan",japan,,,,,"44,509",kenichi hori,45090000000,,energy,oil & gas e&p,,https://www.mitsui.com/jp/en,,,,,,,
datadog inc,"new york, ny, united states",united states,,,,2010,"3,200",olivier pomel,45130000000,,technology,softwareapplication,1030000000,"https://www.datadoghq.com, https://www.facebook.com/datadoghq, https://twitter.com/datadoghq, https://www.linkedin.com/company/datadog, https://en.wikipedia.org/wiki/datadog",,,,,,,
wanhua chemical group co ltd,"yantai, china",china,,,,,"19,692",,39730000000,,basic materials,chemicals,,https://www.whchem.com,,,,,,,
united overseas bank ltd,"singapore, singapore",singapore,,,,,"24,346",ee cheong wee bsc ma,39730000000,,financials,banks,,https://www.uobgroup.com,,,,,,,
welltower inc,"toledo, oh, united states",united states,,,,1970,464,shankh s mitra,39960000000,,real estate,reithealthcare facilities,5120000000,"https://www.welltower.com, https://www.facebook.com/welltowerinc/, https://twitter.com/welltower, https://www.linkedin.com/company/welltower, https://en.wikipedia.org/wiki/welltower",,,,,,,
msci inc,"new york, ny, united states",united states,,,,1968,"4,303",henry a fernandez,39970000000,,financials,financial data & stock exchanges,1690000000,"https://www.msci.com, https://en.wikipedia.org/wiki/msci",,,,,,,
agilent technologies inc,"santa clara, ca, united states",united states,,,,1999,"17,200",michael r mcmullen,40490000000,,healthcare,diagnostics & research,5339000000,"https://www.agilent.com, https://www.facebook.com/agilent.tech, https://twitter.com/agilent, https://www.linkedin.com/company/1526, https://en.wikipedia.org/wiki/agilent technologies",,,,,,,
walgreens boots alliance inc,"deerfield, il, united states",united states,,,,"december 31, 2014","202,000",rosalind gates brewer,40550000000,,healthcare,pharmaceutical retailers,139500000000,"https://www.walgreensbootsalliance.com, https://en.wikipedia.org/wiki/walgreens boots alliance",,,,,,,
the bank of new york mellon corporation,"new york, ny, united states",united states,,,,"july 1, 2007","49,100",thomas p gibbons,40830000000,,financials,asset management,15900000000,"https://www.bnymellon.com, https://en.wikipedia.org/wiki/bank of new york mellon",,,,,,,
mplx lp,"findlay, oh, united states",united states,,,,1988,"1,139",michael j hennigan,35270000000,,energy,oil & gas midstream,us$ 0 1.687 billion(2013),"https://www.mplx.com, https://en.wikipedia.org/wiki/markwest energy",,,,,,,
woolworths group limited,"bella vista, nsw, australia",australia,,,,22 september 1924,"210,067",bradford leon banducci bcomm acc llb mba,35330000000,,consumer staples,grocery stores,a$63.67 billion (2020),"https://www.woolworthsgroup.com.au, https://en.wikipedia.org/wiki/sca property group",,,,,,,
intuitive surgical inc,"sunnyvale, ca, united states",united states,,,,1995,"9,793",gary s guthart phd,35370000000,,healthcare,medical instruments & supplies,us$ 4.4 billions (2020) us$ 1.1 billion (2012),"https://www.intuitive.com, https://en.wikipedia.org/wiki/intuitive surgical",,,,,,,
resmed inc,"san diego, ca, united states",united states,,,,1989,"7,970",michael j farrell be mba sm,35440000000,,healthcare,medical instruments & supplies,3200000000,"https://www.resmed.com, https://www.facebook.com/resmed, https://twitter.com/resmed, https://www.linkedin.com/company/resmed, https://en.wikipedia.org/wiki/resmed",,,,,,,
shanxi xinghuacun fen wine factory coltd,"fenyang, china",china,,,,,"12,614",,35840000000,,consumer staples,beverageswineries & distilleries,,https://www.fenjiu.com.cn,,,,,,,
cloudflare inc,"san francisco, ca, united states",united states,,,,july 2009,"2,440",matthew prince,35920000000,,technology,softwareinfrastructure,656400000,"https://www.cloudflare.com, https://www.facebook.com/cloudflare, https://twitter.com/cloudflare, https://www.linkedin.com/company/cloudflare-inc-, https://en.wikipedia.org/wiki/cloudflare",,,,,,,
waste connections inc,,united states,,,,"1997 in folsom, california","19,998",worthing f jackman,36140000000,,industrials,waste management,4920000000,"https://www.wasteconnections.com, https://en.wikipedia.org/wiki/waste connections",,,,,,,
telus corporation,"vancouver, bc, canada",canada,,,,1990,"90,800",darren entwistle ba lld mba,36370000000,,communication services,telecom services,ca$14.66 billion (fy19) ca$14.37 billion (fy18),"https://www.telus.com, https://www.facebook.com/telus, https://twitter.com/telus, https://www.linkedin.com/company/telus, https://en.wikipedia.org/wiki/telus corporation",,,,,,,
hess corporation,"new york, ny, united states",united states,,,,"december 11, 1919","1,545",john b hess,32810000000,,energy,oil & gas e&p,4667000000,"https://www.hess.com, https://www.facebook.com/hesscorporation, https://twitter.com/hesscorporation, https://www.linkedin.com/company/hess-corporation, https://en.wikipedia.org/wiki/hess corporation",,,,,,,
cenovus energy inc,"calgary, ab, canada",canada,,,,2009,"5,938",alexander j pourbaix,33020000000,,energy,oil & gas integrated,$21.4 billion cad (2019),"https://www.cenovus.com, https://www.facebook.com/cenovus, https://twitter.com/cenovus, https://www.linkedin.com/company/cenovus-energy, https://en.wikipedia.org/wiki/cenovus energy",,,,,,,
rockwell automation inc,"milwaukee, wi, united states",united states,,,,1903,"24,500",blake d moret,33049999999,,industrials,specialty industrial machinery,7000000000,"https://www.rockwellautomation.com, https://www.facebook.com/rokautomationapac/, https://twitter.com/rokautomation, https://www.linkedin.com/company/rockwell-automation, https://en.wikipedia.org/wiki/rockwell automation",,,,,,,
otis worldwide corporation,"farmington, ct, united states",united states,,,,20 september 1853,"70,000",judith f marks,33090000000,,industrials,specialty industrial machinery,12760000000,"https://www.otis.com, https://en.wikipedia.org/wiki/otis worldwide",,,,,,,
zoom video communications inc,"san jose, ca, united states",united states,,,,"april 21, 2011","6,787",eric s yuan,33220000000,,communication services,telecom services,2700000000,"https://www.zoom.us, https://www.facebook.com/zoomvideocommunications, https://twitter.com/zoom us, https://www.linkedin.com/company/2532259, https://en.wikipedia.org/wiki/zoom video communications",,,,,,,
china resources land ltd,"wan chai, hong kong",hong kong,,,,,"47,537",,33259999999,,real estate,real estatedevelopment,,https://www.crland.com.hk,,,,,,,
international flavors & fragrances inc,"new york, ny, united states",united states,,,,1889,"24,000",franklin k clyburn jr,33320000000,,basic materials,specialty chemicals,11656000000,"https://www.iff.com, https://www.facebook.com/internationalflavorsandfragrances, https://www.twitter.com/iff, https://www.linkedin.com/company/iff, https://en.wikipedia.org/wiki/international flavors %26 fragrances",,,,,,,
china vanke co ltd,"shenzhen, china",china,,,,,"140,565",jiusheng zhu mba,33350000000,,real estate,real estatedevelopment,,https://www.vanke.com,,,,,,,
ptt pcl,"bangkok, thailand",thailand,,,,,,auttapol rerkpiboon,33460000000,,energy,oil & gas integrated,,https://www.pttplc.com,,,,,,,
coupang inc,"seoul, south korea",south korea,,,,,"68,000",bom suk kim,30530000000,,consumer discretionary,internet retail,,https://www.coupang.com,,,,,,,
energy transfer lp,"dallas, tx, united states",united states,,,,1995,"12,558",marshall s mccrea iii,30690000000,,energy,oil & gas midstream,38954000000,"https://energytransfer.com, https://www.linkedin.com/company/68155, https://en.wikipedia.org/wiki/energy transfer equity",,,,,,,
loblaw companies limited,"brampton, on, canada",canada,,,,"toronto, ontario, canada 1956","200,000",galen g weston ba mba mba,30700000000,,consumer staples,grocery stores,$51.859 billion cad (2020),"https://www.loblaw.ca, https://www.facebook.com/loblawcompanieslimited/, https://twitter.com/loblawco, https://www.linkedin.com/company/loblaw-companies-limited/, https://en.wikipedia.org/wiki/loblaw companies",,,,,,,
veeva systeinc,"pleasanton, ca, united states",united states,,,,2007,"4,506",peter p gassner,30760000000,,healthcare,health information services,1500000000,"https://www.veeva.com, https://en.wikipedia.org/wiki/veeva systems",,,,,,,
twitter inc,"san francisco, ca, united states",united states,,,,"march 21, 2006","7,500",parag agrawal,30830000000,,communication services,internet content & information,3720000000,"https://www.twitter.com, https://en.wikipedia.org/wiki/twitter",,,,,,,
nokia corporation,"espoo, finland",finland,,,,12 may 1865,"87,927",pekka ilmari lundmark,30910000000,,technology,communication equipment,22.202 billion (2021),"https://www.nokia.com, https://www.facebook.com/nokia, https://twitter.com/nokia, https://www.linkedin.com/company/nokia, https://en.wikipedia.org/wiki/nokia",,,,,,,
saic motor corp ltd,"shanghai, china",china,,,,,"204,815",,30930000000,,consumer discretionary,auto manufacturers,,https://www.saicmotor.com,,,,,,,
state street corporation,"boston, ma, united states",united states,,,,1792,"38,784",ronald philip o'hanley,30950000000,,financials,asset management,12030000000,"https://www.statestreet.com, https://www.facebook.com/statestreetcorp/, https://twitter.com/statestreet, https://www.linkedin.com/company/state-street, https://en.wikipedia.org/wiki/state street corp.",,,,,,,
franco-nevada corporation,"toronto, on, canada",canada,,,,,38,paul brink,31000000000,,basic materials,gold,1300000000,"https://www.franco-nevada.com, https://en.wikipedia.org/wiki/franco-nevada",,,,,,,
zscaler inc,"san jose, ca, united states",united states,,,,2007,"3,153",jagtar singh chaudhry,31030000000,,technology,softwareinfrastructure,673000000,"https://www.zscaler.com, https://www.facebook.com/zscaler/, https://twitter.com/zscaler, https://www.linkedin.com/company/234625/, https://en.wikipedia.org/wiki/zscaler",,,,,,,
ametek inc,"berwyn, pa, united states",united states,,,,1930,"18,500",david a zapico,31150000000,,industrials,specialty industrial machinery,5200000000,"https://www.ametek.com, https://www.facebook.com/ametek-inc-667821353256750/, https://twitter.com/ametekinc, https://www.linkedin.com/company/ametek/, https://en.wikipedia.org/wiki/ametek",,,,,,,
the people's insurance company group of china ltd,"beijing, china",china,,,,,"193,494",,27930000000,,financials,insuranceproperty & casualty,,https://www.picc.com,,,,,,,
equifax inc,"atlanta, ga, united states",united states,,,,1899,"12,700",mark w begor,28240000000,,industrials,consulting services,4128000000,"https://www.equifax.com, https://www.facebook.com/equifax, https://www.twitter.com/equifaxinsights, https://www.linkedin.com/company/equifax, https://en.wikipedia.org/wiki/equifax",,,,,,,
cerner corporation,"north kansas city, mo, united states",united states,,,,1979,"25,150",david todd feinberg mba,28310000000,,healthcare,health information services,5505000000,"https://www.cerner.com, https://www.facebook.com/cerner, https://twitter.com/cerner, https://www.linkedin.com/company/cerner-corporation, https://en.wikipedia.org/wiki/cerner",,,,,,,
csx corporation,"jacksonville, fl, united states",united states,,,,"november 1, 1980","20,900",james m foote,28900000000,,industrials,railroads,10583000000,"https://www.csx.com, https://www.facebook.com/officialcsx, https://twitter.com/csx, https://www.linkedin.com/company/csx-transportation, https://en.wikipedia.org/wiki/csx corp.",,,,,,,
twilio inc,"san francisco, ca, united states",united states,,,,2008,"7,867",jeffrey lawson,26090000000,,communication services,internet content & information,1760000000,"https://www.twilio.com, https://en.wikipedia.org/wiki/twilio",,,,,,,
china everbright bank company ltd,"beijing, china",china,,,,,"46,989",,26130000000,,financials,banks,,https://www.cebbank.com,,,,,,,
canon inc,"tokyo, japan",japan,,,,10 august 1937,"184,034",fujio mitarai,26380000000,,technology,computer hardware,3.59 trillion us$32.67 billion (2019),"https://global.canon, https://en.wikipedia.org/wiki/canon inc.",,,,,,,
intact financial corporation,"toronto, on, canada",canada,,,,1809,"26,000",charles j g brindamour bsc,26400000000,,financials,insuranceproperty & casualty,"ca$12,143 million (2020)","https://www.intactfc.com, https://en.wikipedia.org/wiki/intact financial",,,,,,,
southwest airlines co,"dallas, tx, united states",united states,,,,"march 15, 1967","55,100",robert e jordan,26520000000,,industrials,airlines,21965000000,"https://www.southwest.com, https://en.wikipedia.org/wiki/southwest airlines",,,,,,,
unity software inc,"san francisco, ca, united states",united states,,,,2004,"5,245",john s riccitiello,26560000000,,technology,softwareapplication,1110000000,"https://unity.com, https://en.wikipedia.org/wiki/unity technologies",,,,,,,
kansas city southern,"kansas city, mo, united states",united states,,,,1887,"6,522",patrick j ottensmeyer,26590000000,,industrials,railroads,2,"https://www.kcsouthern.com, https://www.linkedin.com/company/kansas-city-southern-railway, https://en.wikipedia.org/wiki/kansas city southern  company ",,,,,,,
vulcan materials company,"birmingham, al, united states",united states,,,,1909 as birmingham slag company,"11,912",james thomas hill,24080000000,,basic materials,building materials,4929000000,"https://www.vulcanmaterials.com, https://www.linkedin.com/company/vulcan-materials-company, https://en.wikipedia.org/wiki/vulcan materials",,,,,,,
fujifilm holdings corp,"tokyo, japan",japan,,,,,"73,275",teiichi goto,24120000000,,industrials,business equipment & supplies,,https://holdings.fujifilm.com,,,,,,,
mid-america apartment communities inc,"germantown, tn, united states",united states,,,,1977,"2,429",h eric bolton jr,24180000000,,real estate,reitresidential,1677000000,"https://www.maac.com, https://en.wikipedia.org/wiki/mid-america apartment communities",,,,,,,
slack technologies inc,"san francisco, ca, united states",united states,,,,"vancouver, british columbia, canada 2009","1,664",phanich sodsee,24300000000,,technology,softwareapplication,401000000,"https://www.workpoint.co.th, https://en.wikipedia.org/wiki/slack technologies",,,,,,,
xpeng inc,"guangzhou, china",china,,,,2014,"5,084",xiaopeng he,24440000000,,consumer discretionary,auto manufacturers,,"https://www.xiaopeng.com, https://en.wikipedia.org/wiki/xpeng",,,,,,,
evergreen marine corp,"taipei, taiwan",taiwan,,,,,,,24490000000,,industrials,marine shipping,,https://www.evergreen-marine.com,,,,,,,
woodside petroleum ltd,"perth, wa, australia",australia,,,,26 july 1954,"3,684",marguerite eileen o'neill bsc msc,24600000000,,energy,oil & gas e&p,3600000000,"https://www.woodside.com.au, https://www.facebook.com/woodsideenergy/, https://twitter.com/woodsideenergy, https://www.linkedin.com/company/woodside-energy/, https://en.wikipedia.org/wiki/woodside petroleum",,,,,,,
china minsheng banking corp ltd,"beijing, china",china,,,,,"59,262",,24650000000,,financials,banks,,https://www.cmbc.com.cn,,,,,,,
ameren corporation,"st. louis, mo, united states",united states,,,,1997,"9,116",martin j lyons jr,24790000000,,utilities,utilitiesregulated electric,5794000000,"https://www.ameren.com, https://www.facebook.com/amerencorp/, https://twitter.com/amerencorp, https://www.linkedin.com/company/ameren, https://en.wikipedia.org/wiki/ameren",,,,,,,
east japan railway company,"tokyo, japan",japan,,,,,"71,973",yuji fukasawa,22780000000,,industrials,railroads,,https://www.jreast.co.jp,,,,,,,
sabic agri-nutrients company,"jubail, saudi arabia",saudi arabia,,,,,,abdulrahman ahmed shamsaddin,22780000000,,basic materials,agricultural inputs,,https://www.safco.com.sa,,,,,,,
hengli petrochemical coltd,"dalian, china",china,,,,,"29,522",,22860000000,,consumer discretionary,textile manufacturing,,https://www.henglipc.com/henglishihua.html,,,,,,,
ppl corporation,"allentown, pa, united states",united states,,,,"june 4, 1920","5,607",vincent sorgi,22870000000,,utilities,utilitiesregulated electric,7600000000,"https://www.pplweb.com, https://en.wikipedia.org/wiki/ppl corp.",,,,,,,
vf corporation,"greenwood village, co, united states",united states,,,,october 1899,"27,200",steven e rendle,22960000000,,consumer discretionary,apparel manufacturing,13800000000,"https://www.vfc.com, https://www.facebook.com/vf-corporation-48767888006/, https://twitter.com/vfcorp, https://www.linkedin.com/company/vf-corporation, https://en.wikipedia.org/wiki/vf corporation",,,,,,,
olympus corp,"tokyo, japan",japan,,,,,"31,653",yasuo takeuchi,23000000000,,healthcare,medical instruments & supplies,,https://www.olympus-global.com,,,,,,,
terumo corp,"tokyo, japan",japan,,,,,"26,482",shinjiro sato,23160000000,,healthcare,medical instruments & supplies,,https://www.terumo.co.jp,,,,,,,
fox corporation,"new york, ny, united states",united states,,,,"january 1, 2019","9,000",lachlan keith murdoch,23260000000,,communication services,broadcasting,12300000000,"https://www.foxcorporation.com, https://en.wikipedia.org/wiki/fox corporation",,,,,,,
power corporation of canada,"montraal, qc, canada",canada,,,,1925,"30,000",robert jeffrey orr,21480000000,,financials,insurancelife,c$64.61 billion (2020),"https://www.powercorporation.com, https://www.linkedin.com/company/power-corporation-of-canada, https://en.wikipedia.org/wiki/power corporation of canada",,,,,,,
shimano inc,"sakai, japan",japan,,,,,"12,244",yozo shimano,21510000000,,consumer discretionary,leisure,,https://www.shimano.com,,,,,,,
contura energy inc,"bristol, tn, united states",united states,,,,"july 26, 2016",936,thomas e jorden,21570000000,,energy,thermal coal,,"https://www.coterra.com, https://www.twitter.com/contura energy, https://www.linkedin.com/company/contura-energy, https://en.wikipedia.org/wiki/contura energy",,,,,,,
teledyne technologies incorporated,"thousand oaks, ca, united states",united states,,,,1960,"14,500",robert mehrabian,21650000000,,technology,scientific & technical instruments,3164000000,"https://www.teledyne.com, https://en.wikipedia.org/wiki/teledyne technologies",,,,,,,
keycorp,"cleveland, oh, united states",united states,,,,1825,"17,654",christopher marrott gorman,21710000000,,financials,banks,6400000000,"https://www.key.com, https://twitter.com/keybank/, https://www.linkedin.com/company/keycorp/, https://en.wikipedia.org/wiki/keybank",,,,,,,
m&t bank corporation,"buffalo, ny, united states",united states,,,,"august 29, 1856","17,115",rene f jones cpa,21740000000,,financials,banks,6120000000,"https://www3.mtb.com, https://en.wikipedia.org/wiki/m%26t bank",,,,,,,
dai-ichi life holdings inc,"tokyo, japan",japan,,,,,"64,823",,21760000000,,financials,insurancelife,,https://www.dai-ichi-life-hd.com,,,,,,,
ulta beauty inc,"bolingbrook, il, united states",united states,,,,1990,"16,000",david c kimbell,21820000000,,consumer discretionary,specialty retail,4855000000,"https://www.ulta.com, https://twitter.com/ultabeauty , https://www.linkedin.com/company/ulta/, https://en.wikipedia.org/wiki/ulta beauty",,,,,,,
zebra technologies corporation,"lincolnshire, il, united states",united states,,,,1969,"9,800",anders gustafsson,21870000000,,technology,communication equipment,4448000000,"https://www.zebra.com, https://www.facebook.com/zebratechnologiesglobal, https://twitter.com/zebratechnology, https://www.linkedin.com/company/167024, https://en.wikipedia.org/wiki/zebra technologies",,,,,,,
duke realty corporation,"indianapolis, in, united states",united states,,,,1972,340,james b connor,21930000000,,real estate,reitindustrial,,"https://www.dukerealty.com, https://www.facebook.com/dukerealtycorporation, https://twitter.com/dukerealty, https://www.linkedin.com/company/duke-realty-corporation, https://en.wikipedia.org/wiki/duke realty",,,,,,,
huntington bancshares incorporated,"columbus, oh, united states",united states,,,,1866,"18,442",stephen d steinour,21930000000,,financials,banks,4815000000,"https://www.huntington.com, https://en.wikipedia.org/wiki/huntington bancshares",,,,,,,
nomura research institute ltd,"tokyo, japan",japan,,,,,"16,196",shingo konomoto,20260000000,,technology,information technology services,,https://www.nri.com,,,,,,,
markel corporation,"glen allen, va, united states",united states,,,,1930,"20,300",thomas sinnickson gayner,20300000000,,financials,insuranceproperty & casualty,"us$12.846 billion (fiscal year ended december 31, 2021)","https://www.markel.com, https://en.wikipedia.org/wiki/markel corporation",,,,,,,
nippon paint holdings co ltd,"osaka, japan",japan,,,,,"27,318",,20380000000,,basic materials,specialty chemicals,,https://www.nipponpaint-holdings.com,,,,,,,
guotai junan securities co ltd,"shanghai, china",china,,,,,"15,198",,20390000000,,financials,capital markets,,https://www.gtja.com,,,,,,,
mitsubishi estate co ltd,"tokyo, japan",japan,,,,,"9,982",junichi yoshida,20390000000,,real estate,real estatediversified,,https://www.mec.co.jp,,,,,,,
synchrony financial,"stamford, ct, united states",united states,,,,"september 12, 2003","18,000",brian d doubles,20430000000,,financials,credit services,14800000000,"https://www.synchrony.com, https://en.wikipedia.org/wiki/synchrony financial",,,,,,,
sojitz corp,"tokyo, japan",japan,,,,,"19,463",masayoshi fujimoto,20550000000,,industrials,conglomerates,,https://www.sojitz.com/jp/,,,,,,,
kb financial group inc,"seoul, south korea",south korea,,,,"september 29, 2008","25,428",jong-kyoo yoon phd,19390000000,,financials,banks,26500000000,"https://www.kbfg.com, https://en.wikipedia.org/wiki/kb financial group inc",,,,,,,
fresenius medical care ag & co kgaa,"bad homburg, germany",germany,,,,,"122,909",robert maurice powell jr,19420000000,,healthcare,medical care facilities,,"https://www.freseniusmedicalcare.com, https://www.facebook.com/pg/freseniusmedicalcare.corporate/, https://twitter.com/fmc ag, https://www.linkedin.com/company/freseniusmedicalcare",,,,,,,
avantor inc,"radnor, pa, united states",united states,,,,1904,"13,500",michael stubblefield,19480000000,,basic materials,specialty chemicals,,"https://www.avantorsciences.com, https://www.facebook.com/avantorinc/, https://twitter.com/avantor news, https://www.linkedin.com/company/avantorinc/, https://en.wikipedia.org/wiki/avantor",,,,,,,
transunion,"chicago, il, united states",united states,,,,"february 8, 1968","10,200",christopher a cartwright,19530000000,,industrials,consulting services,2656000000,"https://www.transunion.com, https://www.facebook.com/transunion.crb.946, https://twitter.com/transunion, https://www.linkedin.com/company/transunion/, https://en.wikipedia.org/wiki/transunion",,,,,,,
marathon oil corporation,"houston, tx, united states",united states,,,,1887,"1,531",lee m tillman,19540000000,,energy,oil & gas e&p,3086000000,"https://www.marathonoil.com, https://twitter.com/marathonoil, https://www.linkedin.com/company/marathon-oil-corporation, https://en.wikipedia.org/wiki/marathon oil",,,,,,,
cez as,"prague, czechia",czechia,,,,,"28,000",engineer daniel benea,18160000000,,utilities,utilitiesrenewable,,https://www.cez.cz,,,,,,,
yum china holdings inc,"shanghai, china",china,,,,"november 1, 2016","147,000",joey wat,18180000000,,consumer discretionary,restaurants,8414999999,"https://www.yumchina.com, https://www.facebook.com/yumbrands/, https://twitter.com/yumbrands, https://en.wikipedia.org/wiki/yum china",,,,,,,
restaurant brands international inc,"toronto, on, canada",canada,,,,"december 15, 2014","5,700",,18190000000,,consumer discretionary,restaurants,4970000000,"https://www.rbi.com, https://en.wikipedia.org/wiki/restaurant brands international",,,,,,,
capitec bank holdings ltd,"stellenbosch, south africa",south africa,,,,,"14,789",gerhardus metselaar fourie bcom mba bcomm hons mba,18210000000,,financials,banks,,https://www.capitecbank.co.za,,,,,,,
haitong securities co ltd,"shanghai, china",china,,,,,"11,282",,18230000000,,financials,capital markets,,https://www.htsec.com,,,,,,,
catalent inc,"somerset, nj, united states",united states,,,,2007,"17,300",john r chiminski,18240000000,,healthcare,drug manufacturersspecialty & generic,"us$3.998 billion (fiscal year ended june 30, 2021)","https://www.catalent.com, https://www.facebook.com/catalentpharmasolutions, https://twitter.com/catalentpharma, https://www.linkedin.com/company/162912, https://en.wikipedia.org/wiki/catalent",,,,,,,
ubiquiti inc,"new york, ny, united states",united states,,,,october 2003,"1,223",robert j pera,18250000000,,technology,communication equipment,1016000000,"https://www.ui.com, https://www.facebook.com/ubiquiti, https://twitter.com/ubiquiti, https://en.wikipedia.org/wiki/ubiquiti",,,,,,,
shionogi & co ltd,"osaka, japan",japan,,,,,"5,485",isao teshirogi phd,18270000000,,healthcare,drug manufacturersspecialty & generic,,https://www.shionogi.com,,,,,,,
china merchants securities co ltd,"shenzhen, china",china,,,,,"10,169",,18350000000,,financials,capital markets,,https://www.cmschina.com,,,,,,,
take-two interactive software inc,"new york, ny, united states",united states,,,,"september 30, 1993","6,495",strauss h zelnick esq,18350000000,,communication services,electronic gaming & multimedia,3372000000,"https://www.take2games.com, https://www.facebook.com/take2game, https://twitter.com/take2games, https://www.linkedin.com/company/10205, https://en.wikipedia.org/wiki/take-two interactive",,,,,,,
vodacom group ltd,"midrand, south africa",south africa,,,,,"7,642",mohamed shameel aziz joosub,18410000000,,communication services,telecom services,,https://www.vodacom.com,,,,,,,
genuine parts company,"atlanta, ga, united states",united states,,,,1925,"52,000",paul d donahue,18410000000,,consumer discretionary,specialty retail,,"https://www.genpt.com, https://en.wikipedia.org/wiki/genuine parts",,,,,,,
gf securities co ltd,"guangzhou, china",china,,,,,"12,307",,18440000000,,financials,capital markets,,https://www.gf.com.cn,,,,,,,
heico corporation,"hollywood, fl, united states",united states,,,,1957 as heinicke instruments,"5,600",laurans a mendelson,18490000000,,industrials,aerospace & defense,,"https://www.heico.com, https://www.linkedin.com/company/heico-aerospace, https://en.wikipedia.org/wiki/heico",,,,,,,
sands china ltd,"taipa, macao",macao,,,,,"25,751",robert glen goldstein,18520000000,,consumer discretionary,resorts & casinos,,https://www.sandschina.com,,,,,,,
south32 limited,"perth, wa, australia",australia,,,,,"13,576",graham kerr bbus fcpa,18670000000,,basic materials,other industrial metals & mining,,https://www.south32.net,,,,,,,
power construction corp of china ltd,"beijing, china",china,,,,,"132,125",,18690000000,,industrials,engineering & construction,,https://www.powerchina.cn,,,,,,,
netapp inc,"sunnyvale, ca, united states",united states,,,,1992,"11,000",george kurian,18760000000,,technology,computer hardware,5740000000,"https://www.netapp.com, https://www.facebook.com/netapp, https://twitter.com/netapp, https://www.linkedin.com/company/netapp, https://en.wikipedia.org/wiki/netapp",,,,,,,
george weston limited,"toronto, on, canada",canada,,,,"toronto, ontario, canada 1882","215,298",galen g weston ba mba mba,18770000000,,consumer staples,grocery stores,$54.705 billion can (2020),"https://www.weston.ca, https://en.wikipedia.org/wiki/george weston limited",,,,,,,
citizens financial group inc,"providence, ri, united states",united states,,,,1828,"17,463",bruce winfield van saun,18950000000,,financials,banks,6128000000,"https://www.citizensbank.com, https://www.facebook.com/citizensbank, https://twitter.com/citizensbank, https://www.linkedin.com/company/citizens-bank/, https://en.wikipedia.org/wiki/citizens financial group",,,,,,,
otsuka holdings co ltd,"tokyo, japan",japan,,,,,"33,151",tatsuo higuchi,19030000000,,healthcare,drug manufacturersgeneral,,https://www.otsuka.com,,,,,,,
waters corporation,"milford, ma, united states",united states,,,,1958,"7,800",udit batra phd,19110000000,,healthcare,diagnostics & research,2309000,"https://www.waters.com, https://en.wikipedia.org/wiki/waters corporation",,,,,,,
nice ltd,"raaanana, israel",israel,,,,1986,"6,800",,19120000000,,technology,softwareapplication,1840000000,"https://www.nice.com, https://www.facebook.com/officialniceltd/, https://twitter.com/niceltd, https://www.linkedin.com/company/nice-systems/, https://en.wikipedia.org/wiki/nice ltd.",,,,,,,
ss&c technologies holdings inc,"windsor, ct, united states",united states,,,,"march 1, 1986","24,900",william c stone,19150000000,,technology,softwareapplication,6360000000,"https://www.ssctech.com, https://www.facebook.com/pages/ssc-technologies-inc/191750415876, https://twitter.com/ssctechnologies, https://www.linkedin.com/company/ss-c-technologies, https://en.wikipedia.org/wiki/ss%26c technologies",,,,,,,
zhejiang huayou cobalt co ltd,"tongxiang, china",china,,,,,"8,079",,19200000000,,basic materials,other industrial metals & mining,,https://www.huayou.com,,,,,,,
huatai securities co ltd,"nanjing, china",china,,,,,"7,375",yi zhou,19550000000,,financials,capital markets,,"https://www.htsc.com.cn, https://www.linkedin.com/company/huatai-securities-co.-ltd.",,,,,,,
china tower corp ltd,"beijing, china",china,,,,,"20,500",,19550000000,,communication services,telecom services,,https://www.china-tower.com,,,,,,,
shanghai fosun pharmaceutical,"shanghai, china",china,,,,,"32,258",yifang wu,19630000000,,healthcare,drug manufacturersspecialty & generic,,https://www.fosunpharma.com,,,,,,,
billcom holdings inc,"palo alto, ca, united states",united states,,,,2006,"1,384",rene a lacerte,19650000000,,technology,softwareapplication,,"https://www.bill.com, https://www.facebook.com/billcom, https://twitter.com/billcom, https://www.linkedin.com/company/bill-com/, https://en.wikipedia.org/wiki/bill.com",,,,,,,
