link,rank,name,ceo,founded,revenue,country,industry
https://www.value.today/company/melisron,3603,melisron,not found,1987,436000000,israel,real estate
https://www.value.today/company/asm-pacific-technology,3608,asm pacific technology,not found,1975,2195000,hong kong,"technology, electronics, semiconductors, tools and equipment"
https://www.value.today/company/aventus-group,3602,aventus group,not found,2015,125000000,lithuania,"real estate, retail, property investments, commercial properties"
https://www.value.today/company/kerry-logistics-network,3605,kerry logistics network,not found,1981,10063000,hong kong,"industries, logistics, freight transport"
https://www.value.today/company/wyndham-destinations,3605,wyndham destinations,not found,,3187000,usa,"consumer cyclical, hotels, consumer services"
https://www.value.today/company/genting-malaysia-berhad,3606,genting malaysia berhad,not found,,4155999,malaysia,"consumer cyclical, hotels, resorts, gaming, entertainment"
https://www.value.today/company/shenzhen-kinwong-electronic,3615,shenzhen kinwong electronic,not found,,1387000,china,"technology, electronics, capital goods, pcb"
https://www.value.today/company/toyo-suisan-kaisha,3610,toyo suisan kaisha,not found,1948,2638000,japan,"consumer defensive, food products, fmcg, package foods"
https://www.value.today/company/harbin-high-tech-group,3612,harbin high-tech group,not found,,231000000,china,"conglomerate, investments, pharmaceutical, real estate, farming / seeds / milling"
https://www.value.today/company/aperam,3619,aperam,not found,2011,5100000,luxembourg,"basic materials, iron and steel"
https://www.value.today/company/china-jinmao-holdings-group,3613,china jinmao holdings group,not found,2004,13106000,hong kong,"real estate, property investments, hotels, commercial properties, construction"
https://www.value.today/company/sinomach-heavy-equipment-group-co.ltd,3611,sinomach heavy equipment group coltd,not found,,1398000,china,"metal fabrication products, metal products manufacturing"
https://www.value.today/company/vir-biotechnology,3617,vir biotechnology,not found,2016,1095000,usa,"healthcare, biotechnology"
https://www.value.today/company/maravai-lifesciences-holdings-inc.,3616,maravai lifesciences holdings inc,not found,2020,799000000,usa,"healthcare, biotechnology"
https://www.value.today/company/corem-property-group-ab-publ,3614,corem property group ab publ,not found,,297000000,sweden,real estate
https://www.value.today/company/dometic-group-ab-publ,3618,dometic group ab publ,not found,2001,2281000,sweden,"technology, consumer goods, electronics, consumer electronics"
https://www.value.today/company/advance-residence-investment-corporation,3620,advance residence investment corporation,not found,2010,247000000,japan,"real estate, investments, property investments"
https://www.value.today/company/vopak,3628,vopak,not found,1999,1353000,netherlands,"energy, chemicals, oil and gas, petrochemicals"
https://www.value.today/company/trupanion,3624,trupanion,not found,1999,698000000,usa,"financial services, healthcare products, insurance"
https://www.value.today/company/livanova,3621,livanova,not found,1987,1034999,uk,"healthcare, biotechnology, medical equipment, technology, healthcare products"
https://www.value.today/company/shanghai-tofflon-science-and-technology,3626,shanghai tofflon science and technology,not found,,616000000,china,"healthcare, medical equipment"
https://www.value.today/company/indraprastha-gas,3627,indraprastha gas,not found,1998,965000000,india,"utilities, oil and gas, energy, gas utilities"
https://www.value.today/company/ming-yuan-cloud-group-holdings-limited,3625,ming yuan cloud group holdings limited,not found,,318000000,china,"technology, software and it"
https://www.value.today/company/waypoint-reit-limited,3629,waypoint reit limited,not found,2016,132000000,australia,"real estate, property investments"
https://www.value.today/company/sasa-polyester-sanayi,3623,sasa polyester sanayi,not found,1966,806000000,turkey,"consumer cyclical, textile"
https://www.value.today/company/yuan-long-ping-high-tech-agriculture,3622,yuan long ping high-tech agriculture,not found,,510000000,china,"consumer defensive, farming / seeds / milling, agriculture related"
https://www.value.today/company/power-finance-corporation,3635,power finance corporation,not found,1986,3788000,india,financial services
https://www.value.today/company/harvey-norman-holdings,3634,harvey norman holdings,not found,1982,2868000,australia,"consumer cyclical, consumer durables, retail"
https://www.value.today/company/huolinhe-opencut-coal-industry-corporation-inner-mongolia,3631,huolinhe opencut coal industry corporation of inner mongolia,not found,,not found,china,"energy, coal mining, mining"
https://www.value.today/company/cohen-steers,3630,cohen & steers,not found,1986,583000000,usa,"financial services, investments, asset management"
https://www.value.today/company/bank-east-asia,3633,bank of east asia,not found,1918,2033999,hong kong,"financial services, banking services"
https://www.value.today/company/keisei-electric-railway,3638,keisei electric railway,not found,1909,1563000,japan,"industries, railway, transportation"
https://www.value.today/company/winbond-electronics-corporation,3639,winbond electronics corporation,not found,1987,3290000,taiwan,"technology, electronics, semiconductors"
https://www.value.today/company/aritzia,3632,aritzia,not found,1984,1149000,canada,"consumer cyclical, retail, fashion and luxury goods, clothing, readymade clothing, apparels and accessories"
https://www.value.today/company/hiscox-ltd,3636,hiscox ltd,not found,1901,3287000,bermuda,"financial services, insurance"
https://www.value.today/company/f.n.b.-corporation,3637,fnb corporation,not found,1864,1237000,usa,"financial services, banking services"
https://www.value.today/company/jinan-shengquan-group-share-holding-co.-ltd.,3640,jinan shengquan group share holding co ltd,not found,,1297000,china,"basic materials, chemicals"
https://www.value.today/company/strabag-se,3648,strabag se,not found,1835,15293000,austria,"industries, construction, engineering services"
https://www.value.today/company/federal-hydro-generating-company-rushydro,3647,federal hydro-generating company - rushydro,not found,2004,5360000,russia,"utilities, hydro-electric power, renewable energy, electric utilities"
https://www.value.today/company/petershill-partners-plc,3642,petershill partners plc,not found,2007,not found,uk,"financial services, asset management"
https://www.value.today/company/shanghai-fudan-microelectronics-group-company,3644,shanghai fudan microelectronics group company,not found,,379000000,china,"technology, electronics, semiconductors"
https://www.value.today/company/beyond-meat,3645,beyond meat,not found,2009,464000000,usa,"consumer defensive, food products, meat / poultry / fish / chicken, fmcg, package foods"
https://www.value.today/company/hyundai-engineering-construction,3643,hyundai engineering & construction,not found,1947,13513000,south korea,"industries, engineering products, engineering services, infrastructure, construction"
https://www.value.today/company/doubleverify-holdings-inc.,3642,doubleverify holdings inc,not found,2008,332000000,usa,software and it
https://www.value.today/company/beijing-huafeng-test-control-technology-co.-ltd.,3646,beijing huafeng test & control technology co ltd,not found,,129000000,china,"technology, semiconductors"
https://www.value.today/company/first-international-bank-israel-ltd,3641,first international bank of israel ltd,not found,1972,1346000,israel,"financial services, banking services"
https://www.value.today/company/shanghai-jahwa-united,3654,shanghai jahwa united,not found,,1113000,china,"consumer defensive, personal care products, beauty and personal care, fmcg, chemicals"
https://www.value.today/company/tate-lyle,3649,tate & lyle,not found,1921,1620000,uk,"consumer defensive, food products, fmcg, package foods"
https://www.value.today/company/appian-corporation,3653,appian corporation,not found,1999,369000000,usa,"technology, software and it, software products, software and it infrastructure"
https://www.value.today/company/fujian-funeng,3658,fujian funeng,not found,,1757000,china,utilities
https://www.value.today/company/3i-infrastructure,3651,3i infrastructure,not found,2007,485000000,uk,"investments, infrastructure, asset management"
https://www.value.today/company/commercial-metals-company,3657,commercial metals company,not found,1915,6729000,usa,"basic materials, mining, iron and steel, metals"
https://www.value.today/company/nexans,3656,nexans,not found,2000,8134000,france,"industries, electrical products, cables and wires, optical fiber"
https://www.value.today/company/companhia-de-saneamento-basico-do-estado-de-sao-paulo-sabesp,3655,companhia de saneamento basico do estado de sao paulo - sabesp,not found,1973,3835000,brazil,"utilities, water utilities, waste and trash management, environmental services, professional services"
https://www.value.today/company/digitalbridge-group-inc.,3652,digitalbridge group inc,not found,1991,965000000,usa,"real estate, property investments, infrastructure, cell towers infrastructure, data centers"
https://www.value.today/company/catcher-technology,3650,catcher technology,not found,1984,1358000,taiwan,"industries, electronics, metal fabrication products"
https://www.value.today/company/kansai-nerolac-paints,3667,kansai nerolac paints,not found,1920,786000000,india,"basic materials, paints and coatings, chemicals"
https://www.value.today/company/partners-value-investments-lp,3665,partners value investments lp,not found,2016,75579000,canada,"financial services, asset management"
https://www.value.today/company/nikola-corporation,3664,nikola corporation,not found,2014,0,usa,"automobile, electric vehicles, trucks"
https://www.value.today/company/lifan-industry-group-co.-ltd,3661,lifan industry group co ltd,not found,,585000000,china,"consumer cyclical, automobile, bikes"
https://www.value.today/company/rinnai-corporation,3660,rinnai corporation,not found,1920,2672000,japan,"technology, electronics, heating equipment, kitchen appliances, home appliances, consumer electronics"
https://www.value.today/company/asset-world-corp-public-company,3663,asset world corp public company,not found,2009,119000000,thailand,"real estate, property investments, investments, hotels"
https://www.value.today/company/acea,3666,acea spa,not found,1909,4381000,italy,"utilities, water utilities, electric utilities"
https://www.value.today/company/seazen-group,3659,seazen group,not found,,24443000,china,"real estate, construction, asset management"
https://www.value.today/company/jiangsu-shuangxing-color-plastic-new-materials,3662,jiangsu shuangxing color plastic new materials,not found,,872000000,china,"consumer cyclical, packaging"
https://www.value.today/company/neogen-corporation,3668,neogen corporation,not found,1982,527000000,usa,"healthcare, biotechnology, technology, healthcare products, health care diagnostics"
https://www.value.today/company/mitsubishi-motors-corporation,3673,mitsubishi motors corporation,not found,1970,14878000,japan,"consumer cyclical, automobile, cars"
https://www.value.today/company/sps-commerce,3677,sps commerce,not found,1987,385000000,usa,"technology, software and it, software products, software and it infrastructure"
https://www.value.today/company/diversey-holdings-ltd.,3674,diversey holdings ltd,not found,1923,2618000,uk,"fmcg, home cleaning accessories, home cleaning products, consumer services"
https://www.value.today/company/zhejiang-wolwo-bio-pharmaceutical,3670,zhejiang wolwo bio-pharmaceutical,not found,,117000000,china,"healthcare, pharmaceutical, healthcare products"
https://www.value.today/company/huabao-flavours-fragrances,3672,huabao flavours & fragrances,not found,,282000000,china,"basic materials, chemicals"
https://www.value.today/company/halyk-savings-bank-kazakhstan,3675,halyk savings bank of kazakhstan,not found,1923,not found,kazakhstan,"financial services, banking services"
https://www.value.today/company/pennon-group,3678,pennon group,not found,1989,933000000,uk,"utilities, water utilities"
https://www.value.today/company/q2-holdings,3676,q2 holdings,not found,2004,498000000,usa,"technology, software and it, software products"
https://www.value.today/company/spie-sa,3671,spie sa,not found,1900,7714000,france,"industries, construction"
https://www.value.today/company/chengtun-mining-group,3669,chengtun mining group,not found,,6583000,china,"basic materials, mining"
https://www.value.today/company/shanghai-wanye-enterprises,3680,shanghai wanye enterprises,not found,,128000000,china,real estate
https://www.value.today/company/aditya-birla-capital,3679,aditya birla capital,not found,2007,3184000,india,"financial services, conglomerate"
https://www.value.today/company/hunan-goke-microelectronics,3687,hunan goke microelectronics,not found,,341000000,china,"technology, electronics, semiconductors"
https://www.value.today/company/moelis-company,3686,moelis & company,not found,2007,1540000,usa,"financial services, investments, stock markets, trading, capital markets"
https://www.value.today/company/ionis-pharmaceuticals,3683,ionis pharmaceuticals,not found,1989,810000000,usa,"healthcare, pharmaceutical, healthcare products, biotechnology, technology"
https://www.value.today/company/apellis-pharmaceuticals,3682,apellis pharmaceuticals,not found,2009,66000000,usa,"healthcare, pharmaceutical, healthcare products, biotechnology, biopharmaceutical"
https://www.value.today/company/contact-energy,3685,contact energy,not found,1996,1463000,new zealand,"utilities, renewable energy"
https://www.value.today/company/chegg,3688,chegg,not found,2005,776000000,usa,"consumer defensive, consumer services, education"
https://www.value.today/company/pt-tower-bersama-infrastructure-tbk,3684,pt tower bersama infrastructure tbk,not found,2003,417000000,indonesia,"communication services, infrastructure, telecom"
https://www.value.today/company/tower-semiconductor,3681,tower semiconductor,not found,1993,1508000,israel,"technology, semiconductors, electronics"
https://www.value.today/company/brederode-sa,3693,brederode sa,not found,,1106000,luxembourg,"financial services, asset management, investments"
https://www.value.today/company/xianhe,3696,xianhe,not found,,875000000,china,"basic materials, paper and pulp"
https://www.value.today/company/computacenter,3690,computacenter,not found,1981,8924000,uk,"technology, software and it, software and it infrastructure"
https://www.value.today/company/premium-brands-holdings-corporation,3695,premium brands holdings corporation,not found,1917,3792000,canada,"consumer defensive, food and beverage, food products, fmcg, package foods"
https://www.value.today/company/yantai-eddie-precision-machinery,3694,yantai eddie precision machinery,not found,,390000000,china,"industries, industry machinery"
https://www.value.today/company/element-fleet-management,3691,element fleet management,not found,2007,1278000,canada,"industries, transportation, fleet services, rent / lease services"
https://www.value.today/company/snc-lavalin-group,3698,snc-lavalin group,not found,1911,5668000,canada,"industries, infrastructure, professional services, construction, mining"
https://www.value.today/company/hbis-company-limited,3697,hbis company limited,not found,,965000000,china,"basic materials, iron and steel"
https://www.value.today/company/addlife-ab-publ,3689,addlife ab publ,not found,1906,847000000,sweden,"healthcare, medical equipment"
https://www.value.today/company/wns-holdings,3692,wns holdings,not found,1996,14000000,india,"industries, business services"
https://www.value.today/company/addsino,3707,addsino,not found,,603000000,china,"technology, communications equipment"
https://www.value.today/company/alliance-trust,3705,alliance trust,not found,1888,763000000,uk,"financial services, investments, asset management"
https://www.value.today/company/leyard-optoelectronic,3704,leyard optoelectronic,not found,,1288000,china,"technology, electronics, capital goods"
https://www.value.today/company/ormat-technologies,3703,ormat technologies,not found,1965,663000000,usa,"utilities, electric utilities, renewable energy"
https://www.value.today/company/rheinmetall-ag,3701,rheinmetall ag,not found,1889,6241000,germany,"industries, automobile parts, aerospace and defense, capital goods"
https://www.value.today/company/envestnet,3700,envestnet,not found,1999,1186000,usa,"technology, business services, software and it"
https://www.value.today/company/franklin-electric,3708,franklin electric,not found,1944,1661000,usa,"industries, metal fabrication products, consumer durables, engineering products, electrical products, industry machinery"
https://www.value.today/company/insperity,3706,insperity,not found,1986,4973000,usa,"industries, technology, professional services, outsourcing and staffing"
https://www.value.today/company/smartcentres-real-estate-investment-trust,3702,smartcentres real estate investment trust,not found,1989,600000000,canada,"real estate, investments, property investments, retail, commercial properties"
https://www.value.today/company/nien-made-enterprise,3699,nien made enterprise,not found,1974,959000000,taiwan,"consumer cyclical, home furnishing, home improvement"
https://www.value.today/company/shanghai-medicilon,3714,shanghai medicilon,not found,,170000000,china,"healthcare, biotechnology"
https://www.value.today/company/greentown-china-holdings,3709,greentown china holdings,not found,,14587000,china,real estate
https://www.value.today/company/greggs,3712,greggs,not found,1939,1631000,uk,"consumer defensive, retail, food and beverage, food products, food chains / distributor"
https://www.value.today/company/investors-bancorp,3713,investors bancorp,not found,1926,835000000,usa,"financial services, banking services"
https://www.value.today/company/cnnc-hua-yuan-titanium-dioxide-co.-ltd,3715,cnnc hua yuan titanium dioxide co ltd,not found,,790000000,china,"basic materials, chemicals"
https://www.value.today/company/china-xd-electric-co.-ltd,3718,china xd electric co ltd,not found,,2092000,china,"industries, electrical products"
https://www.value.today/company/parkland-fuel-corporation,3711,parkland fuel corporation,not found,1977,16508000,canada,"energy, oil and gas, oil refining, oil marketing, retail"
https://www.value.today/company/angi-homeservices,3710,angi homeservices,not found,2017,1685000,usa,"communication services, advertising, consumer services, internet or mobile app based business"
https://www.value.today/company/telenet-group-holding-nv,3717,telenet group holding nv,not found,1996,2862000,belgium,"communication services, telecom"
https://www.value.today/company/shizuoka-bank,3716,shizuoka bank,not found,1943,1416000,japan,"financial services, banking services"
https://www.value.today/company/inari-medical-inc.,3720,inari medical inc,not found,2011,276000000,usa,"healthcare, medical equipment"
https://www.value.today/company/foot-locker,3724,foot locker,not found,1974,8958000,usa,"retail, consumer cyclical, apparels and accessories, textile, consumer services, footwear, shoes"
https://www.value.today/company/mayr-melnhof-karton-ag,3719,mayr-melnhof karton ag,not found,1950,3068000,austria,"consumer cyclical, paper and pulp, packaging materials, packaging"
https://www.value.today/company/ihs-holding-ltd,3723,ihs holding ltd,not found,2001,1579000,uk,"telecom, communication services"
https://www.value.today/company/one-gas,3722,one gas,not found,2014,1808000,usa,"utilities, gas utilities"
https://www.value.today/company/bbmg-corporation,3727,bbmg corporation,not found,,123630000,china,construction materials
https://www.value.today/company/mrf,3726,mrf,not found,1946,2382000,india,"consumer cyclical, automobile, automobile parts, tyres"
https://www.value.today/company/empresas-cmpc,3725,empresas cmpc,not found,1920,6323000,chile,"basic materials, paper and pulp"
https://www.value.today/company/xerox-holdings-corporation,3721,xerox holdings corporation,not found,1906,7038000,usa,"technology, electronics, computers hardware, printers, software and it"
https://www.value.today/company/rockstar-games,3718,rockstar games,not found,1998,not found,usa,"gaming, video games / mobile games / tech games / casino games, technology, software and it, software products"
https://www.value.today/company/public-joint-stock-company-united-aircraft-corporation,3735,united aircraft corporation,not found,2006,7694000,russia,"industries, aerospace and defense"
https://www.value.today/company/rotork,3732,rotork,not found,1957,755000000,uk,"industries, engineering products, industry machinery"
https://www.value.today/company/beijing-originwater-technology,3734,beijing originwater technology,not found,,1389000,china,"industries, waste and trash management"
https://www.value.today/company/sanderson-farms,3736,sanderson farms,not found,1947,4799000,usa,"consumer defensive, meat / poultry / fish / chicken, consumer non durables, fmcg, package foods, food products"
https://www.value.today/company/laboratorios-farmaceuticos-rovi,3728,laboratorios farmaceuticos rovi,not found,1946,715000000,spain,"healthcare, biotechnology, pharmaceutical"
https://www.value.today/company/nhpc,3737,nhpc,not found,1975,1140000,india,"utilities, electricity generation, power generation, hydro-electric power, power generation, electric utilities, renewable energy"
https://www.value.today/company/raspadskaya,3729,raspadskaya,not found,1973,2098000,russia,"basic materials, coke coal, coal mining"
https://www.value.today/company/simcorp,3730,simcorp a/s,not found,1971,547000000,denmark,"technology, software and it, software products"
https://www.value.today/company/guangdong-jia-yuan-technology-shares,3733,guangdong jia yuan technology shares,not found,,412000000,china,"basic materials, copper mining"
https://www.value.today/company/buzzi-unicem,3731,buzzi unicem,not found,1999,3444000,italy,"basic materials, cement, construction materials"
https://www.value.today/company/poly-property-development,3739,poly property development,not found,,1569000,china,real estate
https://www.value.today/company/pt-bank-mega-tbk,3738,pt bank mega tbk,not found,,503000000,indonesia,"financial services, banking services"
https://www.value.today/company/xiamen-cd,3747,xiamen c&d,not found,,103010000,china,"industries, business services"
https://www.value.today/company/china-reinsurance-group-corporation,3745,china reinsurance group corporation,not found,,23955000,china,"financial services, insurance"
https://www.value.today/company/nisshin-seifun-group,3742,nisshin seifun group,not found,1900,4960000,japan,"consumer defensive, food products, fmcg, chocolate & confectionery, animal feed, healthcare products, package foods"
https://www.value.today/company/dr.-lal-pathlabs,3743,lal pathlabs,not found,1949,261000000,india,"healthcare, health care diagnostics, healthcare service"
https://www.value.today/company/pt-gudang-garam-tbk-0,3744,pt gudang garam tbk,not found,1958,8013000,indonesia,"consumer defensive, tobacco products, tobacco and cigarette, cigarettes"
https://www.value.today/company/goosehead-insurance,3741,goosehead insurance,not found,2003,151000000,usa,"financial services, insurance"
https://www.value.today/company/ryder-system,3746,ryder system,not found,1933,9662000,usa,"industries, real estate, consumer services, rent / lease services"
https://www.value.today/company/exp-world-holdings,3740,exp world holdings,not found,2008,3771000,usa,"real estate, business services"
https://www.value.today/company/wynn-macau,3749,wynn macau,not found,2006,1494000,macao,"consumer cyclical, hotels"
https://www.value.today/company/ningbo-joyson-electronic,3752,ningbo joyson electronic,not found,,6646000,china,"consumer cyclical, automobile parts, electronics, automobile"
https://www.value.today/company/wienerberger-ag,3750,wienerberger ag,not found,1819,4380000,austria,"basic materials, construction materials"
https://www.value.today/company/samsung-heavy-industries,3748,samsung heavy industries,not found,1974,4953000,south korea,"industries, aerospace and defense"
https://www.value.today/company/jamf-holding-corp.,3757,jamf holding corp,not found,2002,366000000,usa,"technology, software and it"
https://www.value.today/company/national-beverage,3751,national beverage,not found,1985,1138000,usa,"consumer defensive, beverages, consumer non durables, non-alcoholic beverages"
https://www.value.today/company/neoen,3755,neoen,not found,2008,367000000,france,"utilities, electric utilities, renewable energy, solar power, wind power"
https://www.value.today/company/conmed-corporation,3754,conmed corporation,not found,1970,1010000,usa,"healthcare, biotechnology, medical equipment, technology, healthcare products"
https://www.value.today/company/carters,3756,carter's,not found,1865,3486000,usa,"consumer cyclical, apparels and accessories, textile, consumer non durables, retail, clothing, readymade clothing"
https://www.value.today/company/xinhu-zhongbao,3753,xinhu zhongbao,not found,,2458000,china,real estate
https://www.value.today/company/spectrum-brands-holdings,3762,spectrum brands holdings,not found,1906,2998000,usa,"consumer defensive, home improvement, home furnishing, home appliances, personal care products, consumer goods, fmcg"
https://www.value.today/company/xiamen-intretech,3761,xiamen intretech,not found,2011,1026999,china,"technology, electronics, automobile parts, consumer electronics"
https://www.value.today/company/banco-de-sabadell,3758,banco de sabadell,not found,1881,5486000,spain,"financial services, banking services"
https://www.value.today/company/pacific-premier-bancorp,3760,pacific premier bancorp,not found,1983,750000000,usa,"financial services, banking services"
https://www.value.today/company/bupa-arabia-cooperative-insurance-company,3765,bupa arabia for cooperative insurance company,not found,,2901000,saudi arabia,"financial services, insurance, healthcare service"
https://www.value.today/company/community-bank-system,3759,community bank system,not found,1866,620000000,usa,"financial services, banking services"
https://www.value.today/company/qube-holdings,3767,qube holdings,not found,1989,1702000,australia,"industries, logistics"
https://www.value.today/company/monks-investment-trust,3766,monks investment trust,not found,1929,-730 million usd,uk,"investments, asset management"
https://www.value.today/company/autohome,3764,autohome,not found,,1053000,china,"communication services, software and it, technology, internet or mobile app based business, automobile, ecommerce"
https://www.value.today/company/ccoop-group-co.-ltd,3763,ccoop group co ltd,not found,,243000000,china,"consumer cyclical, retail, department stores, asset management, logistics"
https://www.value.today/company/tmbthanachart-bank-public-company-limited,3772,tmbthanachart bank public company limited,not found,1957,1789000,thailand,"financial services, banking services"
https://www.value.today/company/kangwon-land,3775,kangwon land,not found,1998,590000000,south korea,"consumer cyclical, casinos, resorts, entertainment"
https://www.value.today/company/tibet-mineral-development-co.-ltd,3773,tibet mineral development co ltd,not found,,94000000,china,"basic materials, mining"
https://www.value.today/company/toly-bread,3771,toly bread,not found,,922000000,china,"consumer defensive, food products, fmcg, retail"
https://www.value.today/company/sailpoint-technologies-holdings,3768,sailpoint technologies holdings,not found,2004,438000000,usa,"technology, software and it, software products, software and it infrastructure"
https://www.value.today/company/qingdao-haier-biomedical,3774,qingdao haier biomedical,not found,,309000000,china,"healthcare, consumer durables, consumer goods, medical equipment"
https://www.value.today/company/man-group,3769,man group,not found,1783,1481000,uk,"financial services, asset management"
https://www.value.today/company/physicians-realty-trust,3770,physicians realty trust,not found,2013,457000000,usa,"real estate, consumer services, property investments"
https://www.value.today/company/cheng-shin-rubber-ind,3777,cheng shin rubber ind,not found,1967,3355000,taiwan,"consumer cyclical, automobile, automobile parts, tyres, rubber products"
https://www.value.today/company/leonardo,3776,leonardo,not found,1948,15591000,italy,"industries, aerospace and defense, aerospace products, defense products, weapons, aeroplane, aircraft parts, helicoptors, marine systems, space products"
https://www.value.today/company/inmode,3780,inmode,not found,2008,357000000,israel,"healthcare, medical equipment"
https://www.value.today/company/grupo-simec,3784,grupo simec,not found,1996,2792000,mexico,"basic materials, iron and steel"
https://www.value.today/company/huagong-tech-company,3783,huagong tech company,not found,,1479000,china,"industries, sensors, electronics, technology hardware and instruments, electrical products"
https://www.value.today/company/ci-financial-corp,3785,ci financial corp,not found,1965,2097000,canada,"financial services, asset management, wealth management, investments"
https://www.value.today/company/uni-president-china-holdings-ltd,3782,uni-president china holdings ltd,not found,,3672000,china,"consumer defensive, food and beverage, food products, non-alcoholic beverages, beverages"
https://www.value.today/company/s4-capital,3779,s4 capital,not found,2016,808000000,uk,"advertising, media"
https://www.value.today/company/vz-holding-ag,3778,vz holding ag,not found,1993,415000000,switzerland,"financial services, asset management"
https://www.value.today/company/canara-bank,3786,canara bank,not found,1906,6222000,india,"financial services, banking services"
https://www.value.today/company/hannon-armstrong-sustainable-infrastructure-capital,3781,hannon armstrong sustainable infrastructure capital,not found,1981,217000000,usa,"real estate, infrastructure, consumer services, property investments"
https://www.value.today/company/hudson-pacific-properties,3787,hudson pacific properties,not found,2009,896000000,usa,"real estate, financial services, property investments, commercial properties"
https://www.value.today/company/finning-international,3797,finning international,not found,1933,5609000,canada,"industries, machinery manufacturing, manufacturing, marketing services"
https://www.value.today/company/flowserve-corporation,3794,flowserve corporation,not found,1997,3541000,usa,"industries, machinery manufacturing, capital goods, marketing services, industry machinery"
https://www.value.today/company/bankunited,3789,bankunited,not found,1984,929000000,usa,"financial services, banking services"
https://www.value.today/company/zhejiang-china-commodities-city-group,3791,zhejiang china commodities city group,not found,,878000000,china,real estate
https://www.value.today/company/saudi-investment-bank,3792,saudi investment bank,not found,1976,739000000,saudi arabia,"financial services, banking services"
https://www.value.today/company/zee-entertainment-enterprises,3793,zee entertainment enterprises,not found,1991,1024999,india,"communication services, media, advertising, broadcasting, entertainment, movies / entertainment, entertainment, music, music, movies & posters, television services"
https://www.value.today/company/shriram-transport-finance-company,3796,shriram transport finance company,not found,1979,1163000,india,financial services
https://www.value.today/company/polypeptide-group-ag,3795,polypeptide group ag,not found,1952,282000000,switzerland,"healthcare, pharmaceutical"
https://www.value.today/company/casella-waste-systems,3790,casella waste systems,not found,1975,889000000,usa,"industries, utilities, environmental services, waste and trash management"
https://www.value.today/company/jinke-property-group,3788,jinke property group,not found,,16343000,china,real estate
https://www.value.today/company/inter-rao-ues,3806,inter rao ues,not found,1997,16207999,russia,"utilities, electric utilities, power generation, electricity generation, hydro-electric power, energy"
https://www.value.today/company/triton-international,3801,triton international,not found,1963,1783000,bermuda,"industries, rent / lease services, packaging materials, packaging, technology"
https://www.value.today/company/appfolio,3799,appfolio,not found,2006,359000000,usa,"technology, software and it, software products, cloud services"
https://www.value.today/company/renewables-infrastructure-group-limited,3802,the renewables infrastructure group limited,not found,2013,231000000,uk,"renewable energy, infrastructure, asset management"
https://www.value.today/company/bmc-stock-holdings,3797,bmc stock holdings,not found,,not found,usa,"industries, construction materials, construction equipment, retail, consumer services, building products and equipment"
https://www.value.today/company/quectel-wireless-solutions,3803,quectel wireless solutions,not found,,1639000,china,"technology, communications equipment"
https://www.value.today/company/worley,3800,worley,not found,1971,6712000,australia,"energy, engineering services, oil and gas equipment, oil field services, oil and gas"
https://www.value.today/company/southwest-gas-holdings,3798,southwest gas holdings,not found,1931,3680000,usa,"utilities, oil and gas, gas utilities"
https://www.value.today/company/genus,3804,genus,not found,1933,676000000,uk,"healthcare, biotechnology"
https://www.value.today/company/old-mutual-limited,3805,old mutual limited,not found,1845,14656000,south africa,"financial services, insurance"
https://www.value.today/company/heilongjiang-agriculture-company,3810,heilongjiang agriculture company,not found,,528000000,china,"consumer defensive, farming / seeds / milling"
https://www.value.today/company/nippo-corporation,3811,nippo corporation,not found,1972,4056000,japan,"industries, construction, infrastructure"
https://www.value.today/company/nikon-corporation,3815,nikon corporation,not found,1917,3938000,japan,"consumer cyclical, electronics, medical equipment, semiconductors, technology hardware and instruments, technology, leisure"
https://www.value.today/company/nomura-real-estate-holdings,3807,nomura real estate holdings,not found,2004,4707000,japan,real estate
https://www.value.today/company/entra-asa,3808,entra asa,not found,2000,294000000,norway,real estate
https://www.value.today/company/avnet,3816,avnet,not found,1921,24310000,usa,"technology, electronics, consumer non durables"
https://www.value.today/company/sichuan-minjiang-hydropower-co.-ltd,3813,sichuan minjiang hydropower co ltd,not found,,not found,china,"utilities, electric utilities, renewable energy"
https://www.value.today/company/grupo-catalana-occidente,3814,grupo catalana occidente,not found,1864,4602000,spain,"financial services, insurance"
https://www.value.today/company/tricon-capital-group,3812,tricon capital group,not found,1988,492000000,canada,"real estate, rent / lease services"
https://www.value.today/company/big-yellow-group,3809,big yellow group,not found,1998,201000000,uk,"real estate, property investments"
https://www.value.today/company/idfc-first-bank-limited,3817,idfc first bank limited,not found,2015,1662000,india,"financial services, banking services"
https://www.value.today/company/hr-block,3823,h&r block,not found,1955,3463000,usa,"consumer cyclical, financial services, consumer services"
https://www.value.today/company/independent-bank,3820,independent bank,not found,1864,587000000,usa,"financial services, banking services"
https://www.value.today/company/celsius-holdings,3821,celsius holdings,not found,2004,314000000,usa,"consumer defensive, beverages, consumer non durables, non-alcoholic beverages"
https://www.value.today/company/grupo-de-inversiones-suramericana-s..,3819,grupo de inversiones suramericana sa,not found,1945,5631000,colombia,financial services
https://www.value.today/company/madison-square-garden-company,3826,madison square garden company,not found,2010,821000000,usa,"entertainment, consumer services"
https://www.value.today/company/industrias-ch-s.-.-b.-de-c.-v,3818,industrias ch s a b de c v,not found,1934,3114000,mexico,"basic materials, iron and steel"
https://www.value.today/company/orix-jreit,3825,orix jreit,not found,2001,345000000,japan,"real estate, property investments, investments, commercial properties"
